+---------------+---------+----------+-------------+------------+-------------+
| start_of_week | step_id | leads_id | starting_ts | ending_ts  | end_of_week |
| 2022-05-30    | 1       | 2203     | 2022-05-27  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2204     | 2022-05-27  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2205     | 2022-05-27  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2206     | 2022-05-27  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2207     | 2022-05-27  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 1       | 2208     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 1       | 2209     | 2022-05-27  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2210     | 2022-05-27  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2211     | 2022-05-27  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2214     | 2022-05-30  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2215     | 2022-05-30  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2216     | 2022-05-30  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2217     | 2022-05-30  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2218     | 2022-05-30  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2219     | 2022-05-30  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2220     | 2022-05-30  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2222     | 2022-05-30  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2223     | 2022-05-30  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2225     | 2022-05-30  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2227     | 2022-05-30  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2228     | 2022-05-30  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2229     | 2022-05-30  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 1       | 2230     | 2022-05-30  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2231     | 2022-05-30  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2232     | 2022-05-30  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2233     | 2022-05-30  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2234     | 2022-05-30  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2235     | 2022-05-30  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 1       | 2236     | 2022-05-31  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2237     | 2022-05-31  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2239     | 2022-05-31  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2241     | 2022-05-31  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2242     | 2022-05-31  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2243     | 2022-05-31  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2244     | 2022-05-31  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2245     | 2022-05-31  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2246     | 2022-05-31  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2247     | 2022-05-31  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2248     | 2022-05-31  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2250     | 2022-05-31  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2251     | 2022-05-31  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2252     | 2022-05-31  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2253     | 2022-06-01  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2254     | 2022-06-01  | 2022-06-08 | 2022-06-05  |
| 2022-05-30    | 1       | 2255     | 2022-06-01  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2256     | 2022-06-01  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 1       | 2257     | 2022-06-01  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2258     | 2022-06-01  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2260     | 2022-06-01  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2262     | 2022-06-01  | 2022-06-08 | 2022-06-05  |
| 2022-05-30    | 1       | 2263     | 2022-06-01  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2265     | 2022-06-01  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2266     | 2022-06-01  | 2022-06-08 | 2022-06-05  |
| 2022-05-30    | 1       | 2267     | 2022-06-01  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 1       | 2268     | 2022-06-01  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 1       | 2269     | 2022-06-01  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 1       | 2271     | 2022-06-02  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2272     | 2022-06-02  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2273     | 2022-06-02  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2274     | 2022-06-02  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 1       | 2275     | 2022-06-02  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 1       | 2276     | 2022-06-02  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 1       | 2277     | 2022-06-02  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 1       | 2278     | 2022-06-02  | 2022-06-08 | 2022-06-05  |
| 2022-05-30    | 1       | 2280     | 2022-06-02  | 2022-06-08 | 2022-06-05  |
| 2022-05-30    | 1       | 2281     | 2022-06-02  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 1       | 2284     | 2022-06-03  | 2022-06-08 | 2022-06-05  |
| 2022-05-30    | 1       | 2285     | 2022-06-03  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 1       | 2286     | 2022-06-03  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 1       | 2287     | 2022-06-03  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 1       | 2288     | 2022-06-03  | 2022-06-08 | 2022-06-05  |
| 2022-05-30    | 1       | 2289     | 2022-06-03  | 2022-06-08 | 2022-06-05  |
| 2022-05-30    | 1       | 2290     | 2022-06-03  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 1       | 2291     | 2022-06-03  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 1       | 2292     | 2022-06-03  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 1       | 2293     | 2022-06-03  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 1       | 2294     | 2022-06-03  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 1       | 2296     | 2022-06-03  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 1       | 2297     | 2022-06-03  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 1       | 2298     | 2022-06-03  | 2022-06-08 | 2022-06-05  |
| 2022-05-30    | 1       | 2299     | 2022-06-03  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 1       | 2300     | 2022-06-03  | 2022-06-08 | 2022-06-05  |
| 2022-05-30    | 1       | 2301     | 2022-06-03  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 1       | 2302     | 2022-06-03  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 2       | 2168     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 2       | 2169     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 2       | 2170     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 2       | 2172     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 2       | 2177     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 2       | 2178     | 2022-05-30  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 2       | 2179     | 2022-05-30  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 2       | 2180     | 2022-05-31  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 2       | 2181     | 2022-05-31  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 2       | 2182     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 2       | 2183     | 2022-05-30  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 2       | 2184     | 2022-05-30  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 2       | 2185     | 2022-05-30  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 2       | 2186     | 2022-05-31  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 2       | 2187     | 2022-05-30  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 2       | 2189     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 2       | 2190     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 2       | 2191     | 2022-05-31  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 2       | 2192     | 2022-05-30  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 2       | 2193     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 2       | 2194     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 2       | 2195     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 2       | 2196     | 2022-06-01  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 2       | 2197     | 2022-05-30  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 2       | 2198     | 2022-05-30  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 2       | 2199     | 2022-05-31  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 2       | 2200     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2202     | 2022-05-31  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 2       | 2203     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2204     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2205     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2208     | 2022-05-30  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 2       | 2209     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2210     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2214     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2215     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2216     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2217     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2218     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2220     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2222     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2223     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2225     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2227     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2228     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2229     | 2022-06-02  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 2       | 2230     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2231     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2233     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2235     | 2022-06-02  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 2       | 2239     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2241     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2242     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2243     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2244     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2251     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2255     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2257     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2260     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2263     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 2       | 2268     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 3       | 2162     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 3       | 2165     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 3       | 2169     | 2022-05-30  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 3       | 2170     | 2022-05-30  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 3       | 2177     | 2022-05-30  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 3       | 2178     | 2022-05-31  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 3       | 2179     | 2022-05-31  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 3       | 2180     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 3       | 2181     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 3       | 2182     | 2022-05-30  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 3       | 2183     | 2022-05-31  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 3       | 2184     | 2022-06-01  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 3       | 2185     | 2022-05-31  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 3       | 2186     | 2022-06-01  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 3       | 2187     | 2022-05-31  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 3       | 2189     | 2022-05-30  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 3       | 2190     | 2022-05-30  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 3       | 2191     | 2022-06-02  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 3       | 2192     | 2022-05-31  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 3       | 2193     | 2022-05-30  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 3       | 2194     | 2022-05-30  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 3       | 2195     | 2022-05-30  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 3       | 2196     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 3       | 2197     | 2022-05-31  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 3       | 2198     | 2022-06-01  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 3       | 2199     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 3       | 2202     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 3       | 2208     | 2022-06-01  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 3       | 2229     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 3       | 2235     | 2022-06-03  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 4       | 2157     | 2022-05-23  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 4       | 2158     | 2022-05-23  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 4       | 2159     | 2022-05-27  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 4       | 2160     | 2022-05-27  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 4       | 2162     | 2022-05-30  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 4       | 2166     | 2022-05-26  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 4       | 2169     | 2022-05-31  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 4       | 2170     | 2022-05-31  | 2022-06-09 | 2022-06-05  |
| 2022-05-30    | 4       | 2177     | 2022-06-01  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 4       | 2179     | 2022-06-01  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 4       | 2182     | 2022-06-02  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 4       | 2183     | 2022-06-01  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 4       | 2184     | 2022-06-02  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 4       | 2186     | 2022-06-02  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 4       | 2187     | 2022-06-02  | 2022-06-09 | 2022-06-05  |
| 2022-05-30    | 4       | 2189     | 2022-05-31  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 4       | 2191     | 2022-06-03  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 4       | 2192     | 2022-06-03  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 4       | 2193     | 2022-05-31  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 4       | 2195     | 2022-06-02  | 2022-06-10 | 2022-06-05  |
| 2022-05-30    | 4       | 2197     | 2022-06-02  | 2022-06-13 | 2022-06-05  |
| 2022-05-30    | 4       | 2198     | 2022-06-02  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 4       | 2208     | 2022-06-03  | 2022-06-13 | 2022-06-05  |
| 2022-05-30    | 5       | 2135     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 5       | 2140     | 2022-05-27  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 5       | 2157     | 2022-05-30  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 5       | 2158     | 2022-05-30  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 5       | 2160     | 2022-06-01  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 5       | 2166     | 2022-06-03  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 6       | 2101     | 2022-05-24  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 6       | 2109     | 2022-05-23  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 6       | 2127     | 2022-05-23  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 6       | 2132     | 2022-05-23  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 6       | 2137     | 2022-05-24  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 6       | 2140     | 2022-05-30  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 6       | 2143     | 2022-05-27  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 6       | 2146     | 2022-05-27  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 6       | 2157     | 2022-05-31  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 6       | 2160     | 2022-06-02  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 7       | 2057     | 2022-05-23  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 7       | 2058     | 2022-05-20  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 7       | 2067     | 2022-05-23  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 7       | 2071     | 2022-05-25  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 7       | 2075     | 2022-05-24  | 2022-06-02 | 2022-06-05  |
| 2022-05-30    | 7       | 2081     | 2022-05-24  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 7       | 2082     | 2022-05-25  | 2022-05-31 | 2022-06-05  |
| 2022-05-30    | 7       | 2092     | 2022-05-26  | 2022-06-03 | 2022-06-05  |
| 2022-05-30    | 7       | 2098     | 2022-05-23  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 7       | 2101     | 2022-06-02  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 7       | 2104     | 2022-05-24  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 7       | 2109     | 2022-05-31  | 2022-06-06 | 2022-06-05  |
| 2022-05-30    | 7       | 2125     | 2022-05-24  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 7       | 2126     | 2022-05-26  | 2022-05-30 | 2022-06-05  |
| 2022-05-30    | 7       | 2127     | 2022-05-31  | 2022-06-07 | 2022-06-05  |
| 2022-05-30    | 7       | 2132     | 2022-06-01  | 2022-06-08 | 2022-06-05  |
| 2022-05-30    | 7       | 2133     | 2022-05-27  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 7       | 2134     | 2022-05-26  | 2022-06-01 | 2022-06-05  |
| 2022-05-30    | 7       | 2138     | 2022-05-26  | 2022-06-01 | 2022-06-05  |
| 2022-06-06    | 0       | 2303     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2304     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2305     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2306     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2307     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2308     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2309     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2310     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2311     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2312     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2313     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2314     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2315     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2316     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2317     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2318     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2319     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2320     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2321     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2322     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2323     | 2022-06-06  | 2022-06-06 | 2022-06-12  |
| 2022-06-06    | 0       | 2324     | 2022-06-07  | 2022-06-07 | 2022-06-12  |
| 2022-06-06    | 0       | 2325     | 2022-06-07  | 2022-06-07 | 2022-06-12  |
| 2022-06-06    | 0       | 2326     | 2022-06-07  | 2022-06-07 | 2022-06-12  |
| 2022-06-06    | 0       | 2327     | 2022-06-07  | 2022-06-07 | 2022-06-12  |
| 2022-06-06    | 0       | 2328     | 2022-06-07  | 2022-06-07 | 2022-06-12  |
| 2022-06-06    | 0       | 2329     | 2022-06-07  | 2022-06-07 | 2022-06-12  |
| 2022-06-06    | 0       | 2330     | 2022-06-07  | 2022-06-07 | 2022-06-12  |
| 2022-06-06    | 0       | 2331     | 2022-06-07  | 2022-06-07 | 2022-06-12  |
| 2022-06-06    | 0       | 2332     | 2022-06-07  | 2022-06-07 | 2022-06-12  |
| 2022-06-06    | 0       | 2333     | 2022-06-07  | 2022-06-07 | 2022-06-12  |
| 2022-06-06    | 0       | 2334     | 2022-06-08  | 2022-06-08 | 2022-06-12  |
| 2022-06-06    | 0       | 2335     | 2022-06-08  | 2022-06-08 | 2022-06-12  |
| 2022-06-06    | 0       | 2336     | 2022-06-08  | 2022-06-08 | 2022-06-12  |
