leads_id,session_source,industry,leads_registered,number_of_employee,sessIon_source_code,industry_code
1383,CPC,Retail,2021-12-07 14:13:27 UTC,100,1,5
1554,CPC,Retail,2022-01-03 13:35:51 UTC,100,1,5
1700,Direct,Retail,2022-02-16 10:40:22 UTC,100,2,5
1757,CPC,Retail,2022-02-28 14:59:04 UTC,100,1,5
1789,CPC,Retail,2022-03-03 12:57:59 UTC,100,1,5
1845,Refferal,Retail,2022-03-11 09:51:13 UTC,100,5,5
1947,CPC,Retail,2022-03-28 16:19:19 UTC,100,1,5
3321,CPC,Retail,2022-11-10 15:36:32 UTC,100,1,5
157,Organic Social,Retail,2021-01-06 12:27:42 UTC,110,4,5
243,Direct,Retail,2021-02-03 11:47:15 UTC,110,2,5
448,Direct,Retail,2021-04-02 13:47:32 UTC,110,2,5
524,Direct,Retail,2021-04-28 13:23:59 UTC,110,2,5
740,Direct,Retail,2021-06-25 14:10:42 UTC,110,2,5
842,Organic Search,Retail,2021-07-22 13:29:30 UTC,110,3,5
874,Direct,Retail,2021-08-02 09:53:24 UTC,110,2,5
986,CPC,Retail,2021-08-31 17:27:49 UTC,110,1,5
1121,Refferal,Retail,2021-09-30 16:56:01 UTC,110,5,5
1191,Direct,Retail,2021-10-25 10:58:24 UTC,110,2,5
1445,CPC,Retail,2021-12-20 17:10:51 UTC,110,1,5
1591,CPC,Retail,2022-01-07 13:01:32 UTC,110,1,5
1847,Direct,Retail,2022-03-11 10:41:18 UTC,110,2,5
1896,Refferal,Retail,2022-03-23 10:31:18 UTC,110,5,5
2273,CPC,Retail,2022-06-02 12:52:26 UTC,110,1,5
2287,Direct,Retail,2022-06-03 10:35:46 UTC,110,2,5
2684,Direct,Retail,2022-08-09 09:10:07 UTC,110,2,5
2855,Direct,Retail,2022-09-06 12:20:18 UTC,110,2,5
2875,CPC,Retail,2022-09-08 11:00:38 UTC,110,1,5
3026,Organic Social,Retail,2022-09-26 16:42:29 UTC,110,4,5
16,Refferal,Retail,2020-12-02 12:58:24 UTC,375,5,5
100,Refferal,Retail,2020-12-28 13:00:01 UTC,375,5,5
292,CPC,Retail,2021-02-23 17:55:09 UTC,375,1,5
465,Refferal,Retail,2021-04-07 09:08:34 UTC,375,5,5
1332,Direct,Retail,2021-12-01 09:56:00 UTC,375,2,5
1429,Organic Social,Retail,2021-12-15 12:07:46 UTC,375,4,5
1781,Refferal,Retail,2022-03-02 16:34:44 UTC,375,5,5
1881,CPC,Retail,2022-03-21 13:36:37 UTC,375,1,5
2026,Organic Social,Retail,2022-04-07 10:46:27 UTC,375,4,5
2443,Direct,Retail,2022-06-24 12:23:35 UTC,375,2,5
2995,Refferal,Retail,2022-09-23 16:11:12 UTC,375,5,5
3201,CPC,Retail,2022-10-20 09:10:01 UTC,375,1,5
299,Refferal,Retail,2021-02-26 09:17:05 UTC,120,5,5
542,Organic Search,Retail,2021-04-30 12:48:56 UTC,120,3,5
752,CPC,Retail,2021-06-28 15:08:31 UTC,120,1,5
789,Direct,Retail,2021-07-02 17:51:13 UTC,120,2,5
838,CPC,Retail,2021-07-20 16:02:16 UTC,120,1,5
994,CPC,Retail,2021-09-01 17:15:04 UTC,120,1,5
1275,Direct,Retail,2021-11-17 14:36:14 UTC,120,2,5
1358,Refferal,Retail,2021-12-03 10:22:16 UTC,120,5,5
1456,Organic Search,Retail,2021-12-21 17:50:20 UTC,120,3,5
1504,Organic Search,Retail,2021-12-29 11:56:24 UTC,120,3,5
1741,Direct,Retail,2022-02-25 16:51:05 UTC,120,2,5
1824,Refferal,Retail,2022-03-08 16:14:38 UTC,120,5,5
2392,Refferal,Retail,2022-06-17 10:00:05 UTC,120,5,5
2401,Direct,Retail,2022-06-20 15:52:53 UTC,120,2,5
2461,Refferal,Retail,2022-06-27 14:21:00 UTC,120,5,5
2685,CPC,Retail,2022-08-09 10:24:19 UTC,120,1,5
2718,CPC,Retail,2022-08-23 16:10:35 UTC,120,1,5
2850,Refferal,Retail,2022-09-06 10:09:47 UTC,120,5,5
3186,Organic Social,Retail,2022-10-17 11:52:28 UTC,120,4,5
3250,Refferal,Retail,2022-10-28 16:35:29 UTC,120,5,5
138,CPC,Retail,2021-01-04 14:25:42 UTC,130,1,5
616,CPC,Retail,2021-05-24 09:58:50 UTC,130,1,5
620,Organic Search,Retail,2021-05-24 14:35:24 UTC,130,3,5
622,Organic Social,Retail,2021-05-26 10:13:59 UTC,130,4,5
1518,Direct,Retail,2021-12-30 09:56:38 UTC,130,2,5
1577,Organic Social,Retail,2022-01-06 10:10:53 UTC,130,4,5
1971,Organic Search,Retail,2022-03-30 17:04:32 UTC,130,3,5
2157,Organic Search,Retail,2022-05-13 13:57:32 UTC,130,3,5
2232,Direct,Retail,2022-05-30 17:22:26 UTC,130,2,5
2291,CPC,Retail,2022-06-03 13:15:11 UTC,130,1,5
2292,CPC,Retail,2022-06-03 13:19:36 UTC,130,1,5
2382,CPC,Retail,2022-06-15 17:58:43 UTC,130,1,5
2644,Refferal,Retail,2022-08-02 17:12:39 UTC,130,5,5
3007,Organic Social,Retail,2022-09-26 11:06:01 UTC,130,4,5
3105,Organic Search,Retail,2022-09-30 17:21:47 UTC,130,3,5
3137,Refferal,Retail,2022-10-05 11:44:08 UTC,130,5,5
3273,Organic Social,Retail,2022-11-01 09:21:49 UTC,130,4,5
54,Direct,Retail,2020-12-10 14:54:11 UTC,140,2,5
131,Refferal,Retail,2021-01-01 16:34:26 UTC,140,5,5
162,Organic Search,Retail,2021-01-06 17:42:46 UTC,140,3,5
191,Organic Search,Retail,2021-01-15 14:11:46 UTC,140,3,5
230,Refferal,Retail,2021-02-01 10:44:05 UTC,140,5,5
370,Direct,Retail,2021-03-11 09:45:55 UTC,140,2,5
374,Organic Search,Retail,2021-03-11 15:47:38 UTC,140,3,5
376,Organic Search,Retail,2021-03-12 16:20:13 UTC,140,3,5
430,Direct,Retail,2021-03-31 17:10:59 UTC,140,2,5
486,Refferal,Retail,2021-04-09 15:40:23 UTC,140,5,5
588,CPC,Retail,2021-05-07 15:26:02 UTC,140,1,5
689,CPC,Retail,2021-06-07 16:16:05 UTC,140,1,5
714,Organic Search,Retail,2021-06-18 09:19:43 UTC,140,3,5
745,CPC,Retail,2021-06-28 09:33:08 UTC,140,1,5
754,Organic Social,Retail,2021-06-28 17:47:52 UTC,140,4,5
764,Direct,Retail,2021-06-30 11:30:18 UTC,140,2,5
854,Refferal,Retail,2021-07-27 09:00:54 UTC,140,5,5
983,Direct,Retail,2021-08-31 12:06:56 UTC,140,2,5
1012,Direct,Retail,2021-09-03 17:20:14 UTC,140,2,5
1079,Direct,Retail,2021-09-24 10:17:53 UTC,140,2,5
1114,Refferal,Retail,2021-09-30 10:54:59 UTC,140,5,5
1125,Direct,Retail,2021-10-01 12:08:49 UTC,140,2,5
1137,Direct,Retail,2021-10-04 09:13:45 UTC,140,2,5
1194,Organic Search,Retail,2021-10-25 16:46:07 UTC,140,3,5
1355,Direct,Retail,2021-12-03 09:39:37 UTC,140,2,5
1357,CPC,Retail,2021-12-03 10:04:07 UTC,140,1,5
1461,Organic Search,Retail,2021-12-22 16:04:56 UTC,140,3,5
1492,Organic Social,Retail,2021-12-27 17:54:22 UTC,140,4,5
1536,CPC,Retail,2021-12-31 13:08:27 UTC,140,1,5
1551,CPC,Retail,2022-01-03 11:22:51 UTC,140,1,5
1580,Refferal,Retail,2022-01-06 11:22:50 UTC,140,5,5
1622,Direct,Retail,2022-01-20 14:03:28 UTC,140,2,5
1653,CPC,Retail,2022-01-28 12:21:31 UTC,140,1,5
1711,CPC,Retail,2022-02-21 11:59:08 UTC,140,1,5
1722,Organic Search,Retail,2022-02-23 14:24:04 UTC,140,3,5
1746,Organic Search,Retail,2022-02-28 09:29:49 UTC,140,3,5
1762,Direct,Retail,2022-02-28 17:23:28 UTC,140,2,5
1766,Direct,Retail,2022-03-01 12:19:05 UTC,140,2,5
1780,Organic Search,Retail,2022-03-02 16:31:08 UTC,140,3,5
1827,CPC,Retail,2022-03-09 10:09:38 UTC,140,1,5
1891,CPC,Retail,2022-03-22 16:47:57 UTC,140,1,5
1915,CPC,Retail,2022-03-24 14:40:34 UTC,140,1,5
1919,CPC,Retail,2022-03-24 15:47:31 UTC,140,1,5
1923,CPC,Retail,2022-03-25 09:24:03 UTC,140,1,5
1933,Direct,Retail,2022-03-25 16:34:03 UTC,140,2,5
1968,Refferal,Retail,2022-03-30 15:07:00 UTC,140,5,5
1970,Direct,Retail,2022-03-30 16:56:55 UTC,140,2,5
2018,Refferal,Retail,2022-04-06 10:47:58 UTC,140,5,5
2161,CPC,Retail,2022-05-18 09:30:03 UTC,140,1,5
2238,CPC,Retail,2022-05-31 10:19:38 UTC,140,1,5
2436,Refferal,Retail,2022-06-24 09:19:31 UTC,140,5,5
2562,Organic Search,Retail,2022-07-15 10:35:11 UTC,140,3,5
2572,Direct,Retail,2022-07-20 13:02:48 UTC,140,2,5
2653,Refferal,Retail,2022-08-03 14:18:41 UTC,140,5,5
2654,Refferal,Retail,2022-08-03 15:44:09 UTC,140,5,5
2668,Direct,Retail,2022-08-04 17:50:54 UTC,140,2,5
2826,Refferal,Retail,2022-09-02 16:58:55 UTC,140,5,5
2828,Refferal,Retail,2022-09-02 17:59:21 UTC,140,5,5
2844,Refferal,Retail,2022-09-05 17:13:34 UTC,140,5,5
2881,Organic Search,Retail,2022-09-08 16:57:46 UTC,140,3,5
2935,CPC,Retail,2022-09-19 12:34:32 UTC,140,1,5
2990,Refferal,Retail,2022-09-23 13:38:47 UTC,140,5,5
2996,Refferal,Retail,2022-09-23 16:15:16 UTC,140,5,5
3011,Organic Social,Retail,2022-09-26 12:57:33 UTC,140,4,5
3019,CPC,Retail,2022-09-26 14:27:17 UTC,140,1,5
3020,Refferal,Retail,2022-09-26 15:09:50 UTC,140,5,5
3041,CPC,Retail,2022-09-27 16:58:12 UTC,140,1,5
3065,Organic Search,Retail,2022-09-28 17:08:04 UTC,140,3,5
3265,Direct,Retail,2022-10-31 12:45:54 UTC,140,2,5
3304,CPC,Retail,2022-11-04 11:43:07 UTC,140,1,5
3335,Refferal,Retail,2022-11-18 10:27:39 UTC,140,5,5
3377,Organic Search,Retail,2022-11-28 15:37:10 UTC,140,3,5
600,Refferal,Retail,2021-05-14 12:02:37 UTC,400,5,5
712,Refferal,Retail,2021-06-17 11:48:07 UTC,400,5,5
886,Refferal,Retail,2021-08-03 12:44:37 UTC,400,5,5
991,Refferal,Retail,2021-09-01 15:51:27 UTC,400,5,5
1207,Refferal,Retail,2021-10-29 10:51:13 UTC,400,5,5
1249,Organic Social,Retail,2021-11-08 11:39:01 UTC,400,4,5
1600,Refferal,Retail,2022-01-11 12:33:58 UTC,400,5,5
1606,Organic Search,Retail,2022-01-13 09:12:47 UTC,400,3,5
1676,Refferal,Retail,2022-02-03 09:42:20 UTC,400,5,5
1983,Refferal,Retail,2022-03-31 17:10:17 UTC,400,5,5
2411,Refferal,Retail,2022-06-22 10:20:10 UTC,400,5,5
2703,CPC,Retail,2022-08-12 16:26:08 UTC,400,1,5
3126,Refferal,Retail,2022-10-04 16:22:01 UTC,400,5,5
3281,Organic Search,Retail,2022-11-01 15:57:18 UTC,400,3,5
41,Direct,Retail,2020-12-08 09:56:50 UTC,150,2,5
60,Refferal,Retail,2020-12-11 10:51:42 UTC,150,5,5
129,Refferal,Retail,2021-01-01 14:36:35 UTC,150,5,5
155,Refferal,Retail,2021-01-06 11:03:10 UTC,150,5,5
177,Direct,Retail,2021-01-08 16:28:59 UTC,150,2,5
212,CPC,Retail,2021-01-26 10:25:47 UTC,150,1,5
287,Direct,Retail,2021-02-23 09:23:03 UTC,150,2,5
343,Refferal,Retail,2021-03-05 10:27:32 UTC,150,5,5
474,Organic Search,Retail,2021-04-08 11:03:05 UTC,150,3,5
576,Organic Social,Retail,2021-05-05 17:43:29 UTC,150,4,5
611,Organic Search,Retail,2021-05-21 11:17:45 UTC,150,3,5
624,Direct,Retail,2021-05-27 11:57:12 UTC,150,2,5
626,Refferal,Retail,2021-05-27 14:03:15 UTC,150,5,5
782,Organic Social,Retail,2021-07-02 12:58:21 UTC,150,4,5
857,Refferal,Retail,2021-07-27 09:57:53 UTC,150,5,5
872,Direct,Retail,2021-07-30 17:54:18 UTC,150,2,5
884,Direct,Retail,2021-08-03 10:21:07 UTC,150,2,5
1002,Direct,Retail,2021-09-02 14:41:39 UTC,150,2,5
1014,Direct,Retail,2021-09-03 17:37:20 UTC,150,2,5
1040,CPC,Retail,2021-09-09 14:56:14 UTC,150,1,5
1063,Organic Search,Retail,2021-09-20 16:27:29 UTC,150,3,5
1128,Direct,Retail,2021-10-01 15:38:49 UTC,150,2,5
1204,Refferal,Retail,2021-10-28 17:16:43 UTC,150,5,5
1222,Direct,Retail,2021-11-02 16:25:03 UTC,150,2,5
1250,Direct,Retail,2021-11-08 14:43:07 UTC,150,2,5
1307,Direct,Retail,2021-11-29 12:57:36 UTC,150,2,5
1342,Organic Social,Retail,2021-12-01 16:35:04 UTC,150,4,5
1389,Direct,Retail,2021-12-08 09:21:25 UTC,150,2,5
1452,Organic Search,Retail,2021-12-21 16:04:33 UTC,150,3,5
1453,Organic Search,Retail,2021-12-21 16:46:06 UTC,150,3,5
1460,Organic Search,Retail,2021-12-22 13:49:37 UTC,150,3,5
1478,Direct,Retail,2021-12-24 16:25:03 UTC,150,2,5
1497,Refferal,Retail,2021-12-28 13:54:41 UTC,150,5,5
1499,Direct,Retail,2021-12-28 14:46:46 UTC,150,2,5
1511,CPC,Retail,2021-12-29 15:57:34 UTC,150,1,5
1558,Refferal,Retail,2022-01-04 09:26:54 UTC,150,5,5
1587,Direct,Retail,2022-01-07 09:28:33 UTC,150,2,5
1596,Refferal,Retail,2022-01-10 10:19:39 UTC,150,5,5
1612,Refferal,Retail,2022-01-17 15:09:56 UTC,150,5,5
1647,Refferal,Retail,2022-01-27 15:35:55 UTC,150,5,5
1651,CPC,Retail,2022-01-28 10:13:02 UTC,150,1,5
1701,Refferal,Retail,2022-02-16 16:13:38 UTC,150,5,5
1761,Direct,Retail,2022-02-28 17:17:21 UTC,150,2,5
1768,Organic Search,Retail,2022-03-01 13:51:49 UTC,150,3,5
1872,Refferal,Retail,2022-03-18 09:40:49 UTC,150,5,5
1874,Refferal,Retail,2022-03-18 10:58:33 UTC,150,5,5
1875,Refferal,Retail,2022-03-18 12:28:11 UTC,150,5,5
1900,Refferal,Retail,2022-03-23 15:43:03 UTC,150,5,5
1901,Direct,Retail,2022-03-23 15:54:32 UTC,150,2,5
1902,CPC,Retail,2022-03-23 16:33:49 UTC,150,1,5
1935,Refferal,Retail,2022-03-25 16:38:09 UTC,150,5,5
1937,CPC,Retail,2022-03-25 16:46:25 UTC,150,1,5
2132,Refferal,Retail,2022-05-05 16:29:20 UTC,150,5,5
2183,CPC,Retail,2022-05-25 10:23:17 UTC,150,1,5
2198,Refferal,Retail,2022-05-26 13:12:10 UTC,150,5,5
2209,Refferal,Retail,2022-05-27 15:49:00 UTC,150,5,5
2215,CPC,Retail,2022-05-30 10:05:43 UTC,150,1,5
2277,Refferal,Retail,2022-06-02 15:45:11 UTC,150,5,5
2278,Refferal,Retail,2022-06-02 16:02:13 UTC,150,5,5
2281,Refferal,Retail,2022-06-02 17:25:05 UTC,150,5,5
2339,Organic Search,Retail,2022-06-08 11:24:31 UTC,150,3,5
2373,Refferal,Retail,2022-06-14 17:06:54 UTC,150,5,5
2387,CPC,Retail,2022-06-16 16:55:00 UTC,150,1,5
2432,Direct,Retail,2022-06-23 16:26:24 UTC,150,2,5
2455,Refferal,Retail,2022-06-27 09:33:38 UTC,150,5,5
2476,Direct,Retail,2022-06-28 17:04:52 UTC,150,2,5
2496,Refferal,Retail,2022-06-30 13:22:32 UTC,150,5,5
2575,Direct,Retail,2022-07-20 16:24:11 UTC,150,2,5
2617,Organic Search,Retail,2022-07-29 10:11:12 UTC,150,3,5
2768,CPC,Retail,2022-08-30 17:21:02 UTC,150,1,5
2780,Refferal,Retail,2022-08-31 15:11:13 UTC,150,5,5
2811,CPC,Retail,2022-09-02 10:46:16 UTC,150,1,5
2863,Organic Search,Retail,2022-09-07 10:10:08 UTC,150,3,5
2885,Refferal,Retail,2022-09-09 11:37:27 UTC,150,5,5
2897,Direct,Retail,2022-09-12 15:44:49 UTC,150,2,5
2968,Organic Search,Retail,2022-09-21 17:38:02 UTC,150,3,5
2970,Refferal,Retail,2022-09-22 09:01:56 UTC,150,5,5
2977,Refferal,Retail,2022-09-22 12:51:30 UTC,150,5,5
2987,Refferal,Retail,2022-09-23 12:03:57 UTC,150,5,5
3023,Direct,Retail,2022-09-26 15:54:42 UTC,150,2,5
3062,CPC,Retail,2022-09-28 15:41:50 UTC,150,1,5
3072,Organic Search,Retail,2022-09-29 12:33:41 UTC,150,3,5
3073,Refferal,Retail,2022-09-29 13:38:44 UTC,150,5,5
3277,CPC,Retail,2022-11-01 11:57:08 UTC,150,1,5
3337,Refferal,Retail,2022-11-18 11:30:50 UTC,150,5,5
3344,Direct,Retail,2022-11-22 09:02:38 UTC,150,2,5
3348,Refferal,Retail,2022-11-22 12:56:51 UTC,150,5,5
459,Refferal,Retail,2021-04-05 17:27:21 UTC,425,5,5
720,Refferal,Retail,2021-06-21 10:03:48 UTC,425,5,5
901,Refferal,Retail,2021-08-05 10:38:52 UTC,425,5,5
1090,Refferal,Retail,2021-09-27 16:40:04 UTC,425,5,5
1467,Organic Search,Retail,2021-12-23 11:42:11 UTC,425,3,5
1522,Refferal,Retail,2021-12-30 16:10:56 UTC,425,5,5
1814,Direct,Retail,2022-03-07 15:26:06 UTC,425,2,5
1997,Refferal,Retail,2022-04-01 17:30:32 UTC,425,5,5
2265,Refferal,Retail,2022-06-01 16:48:35 UTC,425,5,5
2465,Refferal,Retail,2022-06-27 17:14:56 UTC,425,5,5
2478,Organic Search,Retail,2022-06-29 09:09:37 UTC,425,3,5
2662,Refferal,Retail,2022-08-04 09:06:42 UTC,425,5,5
2706,Refferal,Retail,2022-08-15 10:57:18 UTC,425,5,5
2906,Refferal,Retail,2022-09-13 15:48:49 UTC,425,5,5
3284,Organic Search,Retail,2022-11-02 09:01:02 UTC,425,3,5
659,Refferal,Retail,2021-06-02 16:01:52 UTC,175,5,5
943,Direct,Retail,2021-08-24 15:56:15 UTC,175,2,5
1039,Direct,Retail,2021-09-09 12:55:01 UTC,175,2,5
1113,Refferal,Retail,2021-09-30 10:40:54 UTC,175,5,5
1289,Direct,Retail,2021-11-24 13:43:22 UTC,175,2,5
1665,Refferal,Retail,2022-02-01 10:09:53 UTC,175,5,5
1787,Direct,Retail,2022-03-03 12:20:31 UTC,175,2,5
1910,Direct,Retail,2022-03-24 09:06:03 UTC,175,2,5
1916,Organic Social,Retail,2022-03-24 14:41:58 UTC,175,4,5
2135,Organic Social,Retail,2022-05-05 17:17:57 UTC,175,4,5
2169,Organic Search,Retail,2022-05-20 11:39:16 UTC,175,3,5
2199,Refferal,Retail,2022-05-26 14:55:20 UTC,175,5,5
2327,Organic Search,Retail,2022-06-07 10:53:39 UTC,175,3,5
2483,Refferal,Retail,2022-06-29 11:19:03 UTC,175,5,5
2582,Refferal,Retail,2022-07-22 10:22:24 UTC,175,5,5
2625,Organic Search,Retail,2022-08-01 10:28:36 UTC,175,3,5
2835,Refferal,Retail,2022-09-05 10:49:18 UTC,175,5,5
2877,Refferal,Retail,2022-09-08 11:42:23 UTC,175,5,5
3081,Refferal,Retail,2022-09-29 17:36:08 UTC,175,5,5
3123,Organic Search,Retail,2022-10-04 14:29:12 UTC,175,3,5
3363,Refferal,Retail,2022-11-25 10:27:06 UTC,175,5,5
254,Refferal,Retail,2021-02-04 16:46:48 UTC,450,5,5
289,Refferal,Retail,2021-02-23 10:02:45 UTC,450,5,5
455,Direct,Retail,2021-04-05 11:29:17 UTC,450,2,5
749,Refferal,Retail,2021-06-28 10:08:47 UTC,450,5,5
825,Organic Search,Retail,2021-07-12 14:45:48 UTC,450,3,5
914,Refferal,Retail,2021-08-09 15:26:55 UTC,450,5,5
1028,Refferal,Retail,2021-09-07 10:31:21 UTC,450,5,5
1359,Refferal,Retail,2021-12-03 14:13:26 UTC,450,5,5
1608,Refferal,Retail,2022-01-13 17:17:47 UTC,450,5,5
1934,Refferal,Retail,2022-03-25 16:35:37 UTC,450,5,5
2003,Refferal,Retail,2022-04-04 10:23:03 UTC,450,5,5
2397,Refferal,Retail,2022-06-20 10:25:25 UTC,450,5,5
2525,Refferal,Retail,2022-07-04 16:56:31 UTC,450,5,5
2682,Refferal,Retail,2022-08-08 16:54:17 UTC,450,5,5
2712,Direct,Retail,2022-08-19 16:13:04 UTC,450,2,5
516,Direct,Retail,2021-04-27 15:46:39 UTC,200,2,5
747,Direct,Retail,2021-06-28 09:58:50 UTC,200,2,5
1306,Refferal,Retail,2021-11-29 12:20:13 UTC,200,5,5
1464,Refferal,Retail,2021-12-22 17:23:18 UTC,200,5,5
1610,Refferal,Retail,2022-01-14 10:12:58 UTC,200,5,5
1715,Organic Search,Retail,2022-02-22 10:30:22 UTC,200,3,5
2959,Refferal,Retail,2022-09-21 12:18:32 UTC,200,5,5
3241,Organic Social,Retail,2022-10-27 17:18:13 UTC,200,4,5
3283,CPC,Retail,2022-11-01 16:57:49 UTC,200,1,5
3380,Refferal,Retail,2022-11-29 15:18:28 UTC,200,5,5
685,Organic Search,Retail,2021-06-07 14:31:31 UTC,475,3,5
718,Refferal,Retail,2021-06-18 17:35:05 UTC,475,5,5
1414,Refferal,Retail,2021-12-13 16:05:47 UTC,475,5,5
1880,Direct,Retail,2022-03-21 12:06:07 UTC,475,2,5
1895,Refferal,Retail,2022-03-23 10:23:30 UTC,475,5,5
2079,Organic Search,Retail,2022-04-27 14:17:31 UTC,475,3,5
2362,Refferal,Retail,2022-06-10 14:06:49 UTC,475,5,5
2471,Direct,Retail,2022-06-28 14:09:35 UTC,475,2,5
2686,CPC,Retail,2022-08-09 16:09:50 UTC,475,1,5
2943,Refferal,Retail,2022-09-19 16:38:44 UTC,475,5,5
3145,Refferal,Retail,2022-10-05 16:02:17 UTC,475,5,5
50,Refferal,Retail,2020-12-09 12:46:41 UTC,225,5,5
84,Organic Search,Retail,2020-12-22 10:57:57 UTC,225,3,5
104,Organic Search,Retail,2020-12-29 14:47:52 UTC,225,3,5
529,Organic Social,Retail,2021-04-29 10:32:05 UTC,225,4,5
572,Refferal,Retail,2021-05-04 17:28:24 UTC,225,5,5
610,Refferal,Retail,2021-05-20 16:01:50 UTC,225,5,5
691,Refferal,Retail,2021-06-07 17:31:52 UTC,225,5,5
755,CPC,Retail,2021-06-28 17:52:34 UTC,225,1,5
911,Refferal,Retail,2021-08-09 10:09:14 UTC,225,5,5
1350,Organic Search,Retail,2021-12-02 14:02:16 UTC,225,3,5
1498,Refferal,Retail,2021-12-28 14:40:39 UTC,225,5,5
1619,Organic Search,Retail,2022-01-19 12:50:19 UTC,225,3,5
1641,CPC,Retail,2022-01-26 14:45:37 UTC,225,1,5
2168,Refferal,Retail,2022-05-20 09:53:35 UTC,225,5,5
2201,Organic Search,Retail,2022-05-27 09:25:34 UTC,225,3,5
3302,Direct,Retail,2022-11-04 09:47:27 UTC,225,2,5
351,Refferal,Retail,2021-03-08 10:59:34 UTC,500,5,5
1280,Direct,Retail,2021-11-19 12:01:27 UTC,500,2,5
1806,Organic Search,Retail,2022-03-04 16:10:02 UTC,500,3,5
2046,Refferal,Retail,2022-04-18 16:59:51 UTC,500,5,5
2670,Refferal,Retail,2022-08-05 13:05:11 UTC,500,5,5
398,Refferal,Retail,2021-03-24 17:40:11 UTC,250,5,5
750,Refferal,Retail,2021-06-28 11:36:21 UTC,250,5,5
756,Refferal,Retail,2021-06-29 10:23:17 UTC,250,5,5
758,Organic Search,Retail,2021-06-29 12:16:26 UTC,250,3,5
961,Refferal,Retail,2021-08-27 14:06:52 UTC,250,5,5
1674,Organic Social,Retail,2022-02-02 16:22:33 UTC,250,4,5
1717,Refferal,Retail,2022-02-22 15:05:37 UTC,250,5,5
1885,Refferal,Retail,2022-03-21 17:23:54 UTC,250,5,5
2068,Refferal,Retail,2022-04-25 17:05:29 UTC,250,5,5
2197,Refferal,Retail,2022-05-26 13:06:07 UTC,250,5,5
2657,Refferal,Retail,2022-08-03 17:16:30 UTC,250,5,5
2791,Organic Search,Retail,2022-09-01 10:56:12 UTC,250,3,5
3013,Refferal,Retail,2022-09-26 13:24:40 UTC,250,5,5
3047,Refferal,Retail,2022-09-28 10:03:50 UTC,250,5,5
3195,Refferal,Retail,2022-10-19 10:18:43 UTC,250,5,5
38,CPC,Technology,2020-12-07 14:24:19 UTC,5,1,6
68,CPC,Technology,2020-12-14 15:59:08 UTC,5,1,6
75,CPC,Technology,2020-12-17 15:10:23 UTC,5,1,6
187,Direct,Technology,2021-01-14 12:31:53 UTC,5,2,6
341,Direct,Technology,2021-03-05 09:27:29 UTC,5,2,6
420,Organic Search,Technology,2021-03-30 09:29:16 UTC,5,3,6
509,CPC,Technology,2021-04-26 09:30:57 UTC,5,1,6
601,CPC,Technology,2021-05-14 16:09:14 UTC,5,1,6
746,Direct,Technology,2021-06-28 09:57:09 UTC,5,2,6
762,Direct,Technology,2021-06-30 09:15:06 UTC,5,2,6
801,CPC,Technology,2021-07-05 17:54:09 UTC,5,1,6
1022,Organic Search,Technology,2021-09-06 14:57:13 UTC,5,3,6
1072,CPC,Technology,2021-09-22 16:10:46 UTC,5,1,6
1206,Organic Social,Technology,2021-10-29 10:23:52 UTC,5,4,6
1223,CPC,Technology,2021-11-02 16:26:52 UTC,5,1,6
1277,Organic Search,Technology,2021-11-18 12:57:35 UTC,5,3,6
1297,CPC,Technology,2021-11-26 10:28:35 UTC,5,1,6
1510,CPC,Technology,2021-12-29 15:17:19 UTC,5,1,6
1611,Refferal,Technology,2022-01-17 10:33:19 UTC,5,5,6
1977,Direct,Technology,2022-03-31 12:28:04 UTC,5,2,6
1978,Refferal,Technology,2022-03-31 12:30:26 UTC,5,5,6
2050,CPC,Technology,2022-04-20 13:46:25 UTC,5,1,6
2233,Organic Social,Technology,2022-05-30 17:38:33 UTC,5,4,6
2391,Refferal,Technology,2022-06-17 09:52:59 UTC,5,5,6
2533,Organic Search,Technology,2022-07-05 14:59:34 UTC,5,3,6
2540,CPC,Technology,2022-07-06 16:17:43 UTC,5,1,6
2640,CPC,Technology,2022-08-02 14:59:06 UTC,5,1,6
2698,Organic Search,Technology,2022-08-12 09:33:44 UTC,5,3,6
2922,Organic Social,Technology,2022-09-15 17:47:07 UTC,5,4,6
2936,CPC,Technology,2022-09-19 13:38:38 UTC,5,1,6
3158,Organic Social,Technology,2022-10-07 09:37:54 UTC,5,4,6
3346,Organic Search,Technology,2022-11-22 11:25:03 UTC,5,3,6
34,Organic Social,Technology,2020-12-07 09:46:33 UTC,10,4,6
291,Organic Social,Technology,2021-02-23 16:37:29 UTC,10,4,6
325,CPC,Technology,2021-03-03 09:23:05 UTC,10,1,6
596,Refferal,Technology,2021-05-11 17:57:28 UTC,10,5,6
627,Organic Social,Technology,2021-05-28 09:09:55 UTC,10,4,6
639,Refferal,Technology,2021-05-31 10:26:51 UTC,10,5,6
652,CPC,Technology,2021-06-01 16:05:38 UTC,10,1,6
866,Organic Search,Technology,2021-07-29 17:53:07 UTC,10,3,6
926,Organic Social,Technology,2021-08-13 17:06:24 UTC,10,4,6
928,Refferal,Technology,2021-08-16 11:55:31 UTC,10,5,6
975,Organic Social,Technology,2021-08-31 09:03:46 UTC,10,4,6
1080,CPC,Technology,2021-09-24 13:17:34 UTC,10,1,6
1163,Refferal,Technology,2021-10-08 10:38:29 UTC,10,5,6
1362,CPC,Technology,2021-12-03 15:23:12 UTC,10,1,6
