leads_id,last_stage_id,last_stage,last_step,starting_ts,ending_ts,status,reason,cycle_duration
1848,104,approach_success,3,"2022-03-11 12:18:32","2022-03-21 12:43:37",lost,"not interested",10.02
1849,103,initial_communication_success,2,"2022-03-11 13:12:31","2022-03-16 15:39:37",lost,"not answered",5.1
1850,107,quotation_recieved,6,"2022-03-11 15:57:04","2022-04-01 11:45:34",lost,"not answered",20.83
1851,105,discussion_success,4,"2022-03-11 16:27:37","2022-03-29 09:20:10",lost,"price not fit",17.7
1852,104,approach_success,3,"2022-03-11 16:33:54","2022-03-17 16:29:25",lost,"not answered",6.0
1853,105,discussion_success,4,"2022-03-11 17:23:50","2022-03-28 17:36:20",lost,"price not fit",17.01
1854,101,leads_registered,0,"2022-03-14 10:07:16","2022-03-14 10:07:16",open,"",0.0
1855,108,deal_won,7,"2022-03-14 13:51:54","2022-04-07 09:56:00",won,"",23.84
1856,106,offer_sent,5,"2022-03-14 14:20:34","2022-03-30 10:14:55",lost,"not interested",15.83
1857,102,leads_qualification,1,"2022-03-15 09:54:17","2022-03-18 09:47:21",lost,"not selected",3.0
1858,101,leads_registered,0,"2022-03-15 10:28:51","2022-03-15 10:28:51",open,"",0.0
1859,108,deal_won,7,"2022-03-15 11:31:06","2022-04-14 10:01:59",won,"",29.94
1860,108,deal_won,7,"2022-03-15 15:05:12","2022-04-14 10:46:23",won,"",29.82
1861,102,leads_qualification,1,"2022-03-15 17:05:35","2022-03-18 14:54:29",lost,"not selected",2.91
1862,108,deal_won,7,"2022-03-15 17:18:33","2022-04-08 16:15:26",won,"",23.96
1863,102,leads_qualification,1,"2022-03-16 10:17:18","2022-03-18 11:21:57",lost,"not selected",2.04
1864,108,deal_won,7,"2022-03-16 10:26:05","2022-04-13 12:51:51",won,"",28.1
1865,108,deal_won,7,"2022-03-16 15:09:52","2022-04-15 16:16:20",won,"",30.05
1866,107,quotation_recieved,6,"2022-03-16 15:45:59","2022-04-18 13:39:02",lost,"not answered",32.91
1867,107,quotation_recieved,6,"2022-03-17 09:46:55","2022-04-15 10:19:43",lost,"not answered",29.02
1868,106,offer_sent,5,"2022-03-17 13:20:05","2022-03-30 11:56:10",lost,"not answered",12.94
1869,101,leads_registered,0,"2022-03-17 13:30:53","2022-03-17 13:30:53",open,"",0.0
1870,103,initial_communication_success,2,"2022-03-17 14:07:43","2022-03-23 14:10:36",lost,"not answered",6.0
1871,102,leads_qualification,1,"2022-03-18 09:09:54","2022-03-23 17:13:59",lost,"not selected",5.34
1872,108,deal_won,7,"2022-03-18 09:40:49","2022-04-21 17:42:22",won,"",34.33
1873,103,initial_communication_success,2,"2022-03-18 10:03:14","2022-03-23 10:20:09",lost,"not answered",5.01
1874,104,approach_success,3,"2022-03-18 10:58:33","2022-03-28 16:21:06",lost,"not answered",10.22
1875,106,offer_sent,5,"2022-03-18 12:28:11","2022-04-06 10:54:07",lost,"price not fit",18.93
1876,107,quotation_recieved,6,"2022-03-18 17:00:38","2022-04-15 15:40:42",lost,"not answered",27.94
1877,108,deal_won,7,"2022-03-21 09:12:05","2022-04-21 10:18:13",won,"",31.05
1878,108,deal_won,7,"2022-03-21 10:24:13","2022-04-12 16:08:49",won,"",22.24
1879,102,leads_qualification,1,"2022-03-21 11:07:02","2022-03-25 09:30:16",lost,"not selected",3.93
1880,103,initial_communication_success,2,"2022-03-21 12:06:07","2022-03-28 16:22:02",lost,"not answered",7.18
1881,106,offer_sent,5,"2022-03-21 13:36:37","2022-04-11 17:28:49",lost,"price not fit",21.16
1882,102,leads_qualification,1,"2022-03-21 13:54:38","2022-03-25 10:21:21",lost,"not selected",3.85
1883,104,approach_success,3,"2022-03-21 15:24:52","2022-03-29 13:30:23",lost,"not interested",7.92
1884,108,deal_won,7,"2022-03-21 16:46:42","2022-04-21 11:48:27",won,"",30.79
1885,107,quotation_recieved,6,"2022-03-21 17:23:54","2022-04-18 15:18:54",lost,"price not fit",27.91
1886,104,approach_success,3,"2022-03-22 09:11:47","2022-04-04 12:30:43",lost,"not interested",13.14
1887,108,deal_won,7,"2022-03-22 09:54:44","2022-04-25 10:28:15",won,"",34.02
1888,101,leads_registered,0,"2022-03-22 14:13:25","2022-03-22 14:13:25",open,"",0.0
1889,108,deal_won,7,"2022-03-22 15:29:10","2022-04-22 11:06:26",won,"",30.82
1890,108,deal_won,7,"2022-03-22 16:04:06","2022-04-25 17:48:08",won,"",34.07
1891,108,deal_won,7,"2022-03-22 16:47:57","2022-04-29 16:02:14",won,"",37.97
1892,108,deal_won,7,"2022-03-23 09:20:33","2022-04-14 10:47:23",won,"",22.06
1893,103,initial_communication_success,2,"2022-03-23 09:20:36","2022-04-01 12:09:41",lost,"not answered",9.12
1894,101,leads_registered,0,"2022-03-23 09:46:25","2022-03-23 09:46:25",open,"",0.0
1895,101,leads_registered,0,"2022-03-23 10:23:30","2022-03-23 10:23:30",open,"",0.0
1896,103,initial_communication_success,2,"2022-03-23 10:31:18","2022-03-28 11:37:16",lost,"not answered",5.05
1897,105,discussion_success,4,"2022-03-23 13:14:21","2022-04-06 09:32:05",lost,"not interested",13.85
1898,107,quotation_recieved,6,"2022-03-23 14:34:51","2022-04-20 17:48:57",lost,"price not fit",28.13
1899,108,deal_won,7,"2022-03-23 14:52:30","2022-04-22 10:09:53",won,"",29.8
1900,108,deal_won,7,"2022-03-23 15:43:03","2022-04-25 09:01:39",won,"",32.72
1901,101,leads_registered,0,"2022-03-23 15:54:32","2022-03-23 15:54:32",open,"",0.0
1902,108,deal_won,7,"2022-03-23 16:33:49","2022-04-22 17:47:46",won,"",30.05
1903,106,offer_sent,5,"2022-03-23 16:43:50","2022-04-12 11:18:49",lost,"not interested",19.77
1904,104,approach_success,3,"2022-03-23 17:17:22","2022-03-31 15:56:35",lost,"not interested",7.94
1905,101,leads_registered,0,"2022-03-23 17:29:00","2022-03-23 17:29:00",open,"",0.0
1906,101,leads_registered,0,"2022-03-23 17:41:37","2022-03-23 17:41:37",open,"",0.0
1907,108,deal_won,7,"2022-03-23 17:45:43","2022-04-26 16:32:59",won,"",33.95
1908,107,quotation_recieved,6,"2022-03-23 17:47:07","2022-04-20 16:39:16",lost,"not answered",27.95
1909,107,quotation_recieved,6,"2022-03-23 17:59:50","2022-04-13 17:24:46",lost,"not answered",20.98
1910,101,leads_registered,0,"2022-03-24 09:06:03","2022-03-24 09:06:03",open,"",0.0
1911,103,initial_communication_success,2,"2022-03-24 09:06:58","2022-04-01 13:39:06",lost,"not interested",8.19
1912,103,initial_communication_success,2,"2022-03-24 10:30:33","2022-03-29 10:22:04",lost,"not interested",4.99
1913,104,approach_success,3,"2022-03-24 11:01:48","2022-04-04 15:36:06",lost,"not answered",11.19
1914,108,deal_won,7,"2022-03-24 13:02:03","2022-04-28 14:05:31",won,"",35.04
1915,108,deal_won,7,"2022-03-24 14:40:34","2022-04-25 14:32:05",won,"",31.99
1916,105,discussion_success,4,"2022-03-24 14:41:58","2022-04-12 17:14:57",lost,"not answered",19.11
1917,104,approach_success,3,"2022-03-24 14:59:42","2022-04-04 16:36:18",lost,"not answered",11.07
1918,102,leads_qualification,1,"2022-03-24 15:12:33","2022-03-30 11:17:42",lost,"not selected",5.84
1919,104,approach_success,3,"2022-03-24 15:47:31","2022-04-01 16:07:01",lost,"not interested",8.01
1920,104,approach_success,3,"2022-03-24 17:02:44","2022-04-04 12:06:47",lost,"not interested",10.79
1921,108,deal_won,7,"2022-03-24 17:47:00","2022-04-26 09:05:05",won,"",32.64
1922,108,deal_won,7,"2022-03-25 09:20:10","2022-04-26 14:39:37",won,"",32.22
1923,102,leads_qualification,1,"2022-03-25 09:24:03","2022-03-29 09:47:59",lost,"not selected",4.02
1924,108,deal_won,7,"2022-03-25 09:27:32","2022-04-25 17:43:23",won,"",31.34
1925,108,deal_won,7,"2022-03-25 09:30:31","2022-04-29 14:42:11",won,"",35.22
1926,101,leads_registered,0,"2022-03-25 09:37:12","2022-03-25 09:37:12",open,"",0.0
1927,103,initial_communication_success,2,"2022-03-25 10:10:38","2022-04-04 17:03:54",lost,"not interested",10.29
1928,108,deal_won,7,"2022-03-25 10:51:11","2022-04-26 16:21:24",won,"",32.23
1929,105,discussion_success,4,"2022-03-25 11:02:37","2022-04-11 12:44:15",lost,"not answered",17.07
1930,105,discussion_success,4,"2022-03-25 11:14:03","2022-04-13 11:14:49",lost,"not interested",19.0
1931,103,initial_communication_success,2,"2022-03-25 13:22:34","2022-03-29 10:16:57",lost,"not answered",3.87
1932,108,deal_won,7,"2022-03-25 16:07:28","2022-04-28 13:43:34",won,"",33.9
1933,104,approach_success,3,"2022-03-25 16:34:03","2022-04-04 09:50:18",lost,"not answered",9.72
1934,105,discussion_success,4,"2022-03-25 16:35:37","2022-04-11 13:00:47",lost,"not interested",16.85
1935,106,offer_sent,5,"2022-03-25 16:38:09","2022-04-14 17:17:39",lost,"not answered",20.03
1936,106,offer_sent,5,"2022-03-25 16:39:11","2022-04-13 11:00:07",lost,"price not fit",18.76
1937,104,approach_success,3,"2022-03-25 16:46:25","2022-03-31 12:02:26",lost,"not answered",5.8
1938,106,offer_sent,5,"2022-03-25 16:53:16","2022-04-11 10:37:26",lost,"not interested",16.74
1939,101,leads_registered,0,"2022-03-25 17:18:34","2022-03-25 17:18:34",open,"",0.0
1940,101,leads_registered,0,"2022-03-28 09:09:48","2022-03-28 09:09:48",open,"",0.0
1941,102,leads_qualification,1,"2022-03-28 09:56:45","2022-04-01 17:15:08",lost,"not selected",4.3
1942,108,deal_won,7,"2022-03-28 10:05:58","2022-05-03 15:15:48",won,"",36.22
1943,102,leads_qualification,1,"2022-03-28 14:01:06","2022-04-01 16:26:31",lost,"not selected",4.1
1944,101,leads_registered,0,"2022-03-28 14:23:15","2022-03-28 14:23:15",open,"",0.0
1945,107,quotation_recieved,6,"2022-03-28 16:15:30","2022-04-25 15:28:33",lost,"not answered",27.97
1946,104,approach_success,3,"2022-03-28 16:17:12","2022-04-05 14:58:25",lost,"not answered",7.95
1947,106,offer_sent,5,"2022-03-28 16:19:19","2022-04-15 11:41:35",lost,"not answered",17.81
1948,102,leads_qualification,1,"2022-03-28 16:20:23","2022-04-01 11:18:27",lost,"not selected",3.79
1949,105,discussion_success,4,"2022-03-28 16:21:22","2022-04-13 10:32:15",lost,"price not fit",15.76
1950,108,deal_won,7,"2022-03-28 17:31:14","2022-04-22 12:58:45",won,"",24.81
1951,105,discussion_success,4,"2022-03-28 17:32:52","2022-04-12 11:33:08",lost,"price not fit",14.75
1952,104,approach_success,3,"2022-03-28 17:35:33","2022-04-05 13:32:17",lost,"not interested",7.83
1953,105,discussion_success,4,"2022-03-28 17:44:37","2022-04-13 09:21:49",lost,"price not fit",15.65
1954,107,quotation_recieved,6,"2022-03-28 17:47:39","2022-04-20 12:03:15",lost,"not answered",22.76
1955,108,deal_won,7,"2022-03-29 09:12:21","2022-05-03 17:35:17",won,"",35.35
1956,101,leads_registered,0,"2022-03-29 12:30:45","2022-03-29 12:30:45",open,"",0.0
1957,108,deal_won,7,"2022-03-29 16:09:57","2022-05-04 10:00:11",won,"",35.74
1958,106,offer_sent,5,"2022-03-29 17:11:40","2022-04-13 15:03:11",lost,"not interested",14.91
1959,102,leads_qualification,1,"2022-03-29 17:36:01","2022-04-01 15:56:56",lost,"not selected",2.93
1960,101,leads_registered,0,"2022-03-30 09:04:48","2022-03-30 09:04:48",open,"",0.0
1961,106,offer_sent,5,"2022-03-30 10:12:03","2022-04-14 10:01:00",lost,"price not fit",14.99
1962,104,approach_success,3,"2022-03-30 10:12:47","2022-04-07 16:46:54",lost,"not interested",8.27
1963,101,leads_registered,0,"2022-03-30 10:19:27","2022-03-30 10:19:27",open,"",0.0
1964,107,quotation_recieved,6,"2022-03-30 10:21:26","2022-04-22 16:32:32",lost,"not answered",23.26
1965,105,discussion_success,4,"2022-03-30 10:28:25","2022-04-19 12:24:45",lost,"price not fit",20.08
1966,104,approach_success,3,"2022-03-30 14:07:33","2022-04-06 13:52:29",lost,"not interested",6.99
1967,107,quotation_recieved,6,"2022-03-30 14:51:15","2022-04-27 12:20:20",lost,"not answered",27.9
1968,106,offer_sent,5,"2022-03-30 15:07:00","2022-04-20 14:09:35",lost,"price not fit",20.96
1969,103,initial_communication_success,2,"2022-03-30 15:43:22","2022-04-08 11:11:42",lost,"not interested",8.81
1970,108,deal_won,7,"2022-03-30 16:56:55","2022-04-27 17:35:54",won,"",28.03
1971,108,deal_won,7,"2022-03-30 17:04:32","2022-05-02 17:08:57",won,"",33.0
1972,108,deal_won,7,"2022-03-30 17:24:05","2022-04-27 14:52:33",won,"",27.89
1973,108,deal_won,7,"2022-03-31 09:14:15","2022-05-03 17:52:41",won,"",33.36
1974,104,approach_success,3,"2022-03-31 09:30:59","2022-04-07 17:43:50",lost,"not answered",7.34
1975,103,initial_communication_success,2,"2022-03-31 10:21:46","2022-04-05 12:30:08",lost,"not answered",5.09
1976,101,leads_registered,0,"2022-03-31 12:07:49","2022-03-31 12:07:49",open,"",0.0
1977,108,deal_won,7,"2022-03-31 12:28:04","2022-04-27 09:39:28",won,"",26.88
1978,101,leads_registered,0,"2022-03-31 12:30:26","2022-03-31 12:30:26",open,"",0.0
1979,102,leads_qualification,1,"2022-03-31 12:39:01","2022-04-04 12:57:04",lost,"not selected",4.01
1980,108,deal_won,7,"2022-03-31 13:55:40","2022-05-03 10:54:13",won,"",32.87
1981,101,leads_registered,0,"2022-03-31 16:05:25","2022-03-31 16:05:25",open,"",0.0
1982,101,leads_registered,0,"2022-03-31 16:25:04","2022-03-31 16:25:04",open,"",0.0
1983,108,deal_won,7,"2022-03-31 17:10:17","2022-04-27 16:04:47",won,"",26.95
1984,108,deal_won,7,"2022-04-01 09:01:44","2022-05-06 10:27:52",won,"",35.06
1985,105,discussion_success,4,"2022-04-01 09:44:22","2022-04-19 16:20:27",lost,"not answered",18.28
1986,105,discussion_success,4,"2022-04-01 09:46:00","2022-04-15 13:03:43",lost,"price not fit",14.14
1987,104,approach_success,3,"2022-04-01 10:31:11","2022-04-12 14:54:37",lost,"not interested",11.18
1988,102,leads_qualification,1,"2022-04-01 12:07:31","2022-04-05 09:06:52",lost,"not selected",3.87
1989,108,deal_won,7,"2022-04-01 12:19:22","2022-05-05 16:55:37",won,"",34.19
1990,106,offer_sent,5,"2022-04-01 13:24:41","2022-04-14 16:08:32",lost,"price not fit",13.11
1991,101,leads_registered,0,"2022-04-01 13:26:27","2022-04-01 13:26:27",open,"",0.0
1992,107,quotation_recieved,6,"2022-04-01 14:52:47","2022-04-28 10:17:28",lost,"price not fit",26.81
1993,101,leads_registered,0,"2022-04-01 14:53:02","2022-04-01 14:53:02",open,"",0.0
1994,108,deal_won,7,"2022-04-01 15:14:34","2022-04-29 16:52:44",won,"",28.07
1995,103,initial_communication_success,2,"2022-04-01 15:26:42","2022-04-11 15:16:58",lost,"not interested",9.99
1996,108,deal_won,7,"2022-04-01 17:07:54","2022-05-02 17:17:48",won,"",31.01
1997,108,deal_won,7,"2022-04-01 17:30:32","2022-05-10 15:40:29",won,"",38.92
1998,106,offer_sent,5,"2022-04-01 17:41:22","2022-04-19 09:52:56",lost,"not answered",17.67
1999,104,approach_success,3,"2022-04-01 17:48:47","2022-04-12 13:48:06",lost,"not answered",10.83
2000,108,deal_won,7,"2022-04-01 17:53:25","2022-05-05 17:49:20",won,"",34.0
2001,108,deal_won,7,"2022-04-04 10:06:07","2022-05-03 14:44:00",won,"",29.19
2002,107,quotation_recieved,6,"2022-04-04 10:22:02","2022-04-29 10:50:50",lost,"price not fit",25.02
2003,101,leads_registered,0,"2022-04-04 10:23:03","2022-04-04 10:23:03",open,"",0.0
2004,108,deal_won,7,"2022-04-04 12:24:22","2022-05-06 09:30:21",won,"",31.88
2005,108,deal_won,7,"2022-04-04 13:25:34","2022-05-04 16:20:41",won,"",30.12
2006,101,leads_registered,0,"2022-04-04 17:13:17","2022-04-04 17:13:17",open,"",0.0
2007,108,deal_won,7,"2022-04-04 17:45:55","2022-05-02 09:16:31",won,"",27.65
2008,107,quotation_recieved,6,"2022-04-04 17:48:50","2022-04-26 16:17:12",lost,"not answered",21.94
2009,103,initial_communication_success,2,"2022-04-05 09:49:02","2022-04-11 11:32:53",lost,"not interested",6.07
2010,108,deal_won,7,"2022-04-05 10:16:48","2022-05-04 16:46:09",won,"",29.27
2011,101,leads_registered,0,"2022-04-05 11:59:50","2022-04-05 11:59:50",open,"",0.0
2012,105,discussion_success,4,"2022-04-05 12:21:39","2022-04-20 15:01:04",lost,"price not fit",15.11
2013,104,approach_success,3,"2022-04-05 12:23:28","2022-04-11 14:57:20",lost,"not answered",6.11
2014,103,initial_communication_success,2,"2022-04-05 13:37:04","2022-04-11 09:39:23",lost,"not interested",5.83
2015,103,initial_communication_success,2,"2022-04-05 14:34:11","2022-04-11 11:40:44",lost,"not answered",5.88
2016,107,quotation_recieved,6,"2022-04-05 16:01:20","2022-04-25 14:17:31",lost,"not answered",19.93
2017,103,initial_communication_success,2,"2022-04-05 17:08:46","2022-04-11 12:36:10",lost,"not answered",5.81
2018,102,leads_qualification,1,"2022-04-06 10:47:58","2022-04-12 11:15:03",lost,"not selected",6.02
2019,104,approach_success,3,"2022-04-06 10:54:17","2022-04-13 12:26:49",lost,"not interested",7.06
2020,103,initial_communication_success,2,"2022-04-06 10:55:45","2022-04-11 16:43:02",lost,"not answered",5.24
2021,106,offer_sent,5,"2022-04-06 12:32:55","2022-04-20 14:50:03",lost,"not interested",14.1
2022,104,approach_success,3,"2022-04-06 13:39:31","2022-04-14 09:19:54",lost,"already use other products",7.82
2023,108,deal_won,7,"2022-04-06 14:29:02","2022-05-03 09:27:06",won,"",26.79
2024,106,offer_sent,5,"2022-04-06 16:52:01","2022-04-21 10:40:32",lost,"not answered",14.74
2025,101,leads_registered,0,"2022-04-07 09:27:19","2022-04-07 09:27:19",open,"",0.0
2026,108,deal_won,7,"2022-04-07 10:46:27","2022-05-04 16:19:49",won,"",27.23
2027,106,offer_sent,5,"2022-04-07 15:46:03","2022-04-25 09:00:19",lost,"not interested",17.72
2028,106,offer_sent,5,"2022-04-07 17:18:47","2022-04-28 11:01:01",lost,"not answered",20.74
2029,108,deal_won,7,"2022-04-08 10:37:01","2022-05-04 12:36:29",won,"",26.08
2030,106,offer_sent,5,"2022-04-08 13:11:46","2022-04-27 13:57:04",lost,"not interested",19.03
2031,106,offer_sent,5,"2022-04-08 14:07:03","2022-04-29 17:19:41",lost,"price not fit",21.13
2032,102,leads_qualification,1,"2022-04-08 15:32:07","2022-04-14 16:03:30",lost,"not selected",6.02
2033,107,quotation_recieved,6,"2022-04-08 17:02:52","2022-05-02 16:14:40",lost,"price not fit",23.97
2034,108,deal_won,7,"2022-04-11 14:51:32","2022-05-20 10:39:50",won,"",38.83
2035,105,discussion_success,4,"2022-04-13 09:49:55","2022-04-26 09:22:04",lost,"not interested",12.98
2036,103,initial_communication_success,2,"2022-04-13 15:18:14","2022-04-20 11:54:47",lost,"not answered",6.86
2037,104,approach_success,3,"2022-04-14 12:05:56","2022-04-25 15:56:12",lost,"not answered",11.16
2038,107,quotation_recieved,6,"2022-04-14 12:55:05","2022-05-04 17:13:07",lost,"price not fit",20.18
2039,108,deal_won,7,"2022-04-15 10:12:48","2022-05-20 10:17:14",won,"",35.0
2040,102,leads_qualification,1,"2022-04-15 10:24:37","2022-04-22 14:09:24",lost,"not selected",7.16
2041,105,discussion_success,4,"2022-04-15 12:10:02","2022-05-03 15:37:28",lost,"price not fit",18.14
2042,104,approach_success,3,"2022-04-15 12:55:10","2022-04-27 14:25:11",lost,"already use other products",12.06
2043,104,approach_success,3,"2022-04-15 16:09:12","2022-04-25 16:29:23",lost,"not interested",10.01
2044,108,deal_won,7,"2022-04-15 17:44:51","2022-05-16 17:45:50",won,"",31.0
2045,105,discussion_success,4,"2022-04-18 12:31:45","2022-05-06 12:03:31",lost,"price not fit",17.98
2046,102,leads_qualification,1,"2022-04-18 16:59:51","2022-04-25 16:39:21",lost,"not selected",6.99
2047,106,offer_sent,5,"2022-04-20 09:46:23","2022-05-11 10:15:22",lost,"price not fit",21.02
2048,107,quotation_recieved,6,"2022-04-20 09:53:28","2022-05-19 11:16:58",lost,"price not fit",29.06
2049,108,deal_won,7,"2022-04-20 11:47:38","2022-05-24 16:45:56",won,"",34.21
2050,102,leads_qualification,1,"2022-04-20 13:46:25","2022-04-25 16:22:03",lost,"not selected",5.11
2051,103,initial_communication_success,2,"2022-04-20 17:05:34","2022-04-26 11:18:05",lost,"not interested",5.76
2052,104,approach_success,3,"2022-04-21 10:29:59","2022-05-02 15:07:21",lost,"not answered",11.19
2053,101,leads_registered,0,"2022-04-21 12:16:34","2022-04-21 12:16:34",open,"",0.0
2054,102,leads_qualification,1,"2022-04-22 10:42:43","2022-04-25 10:10:01",lost,"not selected",2.98
2055,105,discussion_success,4,"2022-04-22 13:12:35","2022-05-11 13:41:23",lost,"not interested",19.02
2056,102,leads_qualification,1,"2022-04-22 14:21:49","2022-04-27 09:16:25",lost,"not selected",4.79
2057,108,deal_won,7,"2022-04-22 16:22:50","2022-05-30 15:16:17",won,"",37.95
2058,108,deal_won,7,"2022-04-22 17:41:43","2022-05-30 12:54:08",won,"",37.8
2059,101,leads_registered,0,"2022-04-25 09:04:42","2022-04-25 09:04:42",open,"",0.0
2060,102,leads_qualification,1,"2022-04-25 09:51:53","2022-04-29 09:07:50",lost,"not selected",3.97
