leads_id,last_stage,no_of_stage,start_ts,stage2_ts,stage3_ts,stage4_ts,stage5_ts,stage6_ts,stage7_ts,stage8_ts,stage2_state,stage3_state,stage4_state,stage5_state,stage6_state,stage7_state,stage8_state,reason,last_ts,stage2_duration,stage3_duration,stage4_duration,stage5_duration,stage6_duration,stage7_duration,stage8_duration,last_state,cycle_duration
2417,105,5,"2022-06-22 13:42:43","2022-06-27 17:42:50","2022-06-28 14:45:56","2022-06-29 11:09:13","2022-07-04 13:03:59",,,,1,1,1,0,,,,"not answered","2022-07-04 13:03:59",5.17,0.88,0.85,5.08,,,,loss,11.97
2418,108,8,"2022-06-22 15:23:32","2022-06-28 10:18:26","2022-07-01 13:00:53","2022-07-04 10:54:22","2022-07-11 16:06:42","2022-07-12 09:47:15","2022-07-22 13:25:22","2022-07-29 17:32:34",1,1,1,1,1,1,1,"","2022-07-29 17:32:34",5.79,3.11,2.91,7.22,0.74,10.15,7.17,won,37.09
2419,106,6,"2022-06-22 17:14:24","2022-06-24 10:46:18","2022-06-27 14:32:09","2022-06-28 14:05:45","2022-07-04 16:57:30","2022-07-08 11:37:44",,,1,1,1,1,0,,,"not answered","2022-07-08 11:37:44",1.73,3.16,0.98,6.12,3.78,,,loss,15.77
242,105,5,"2021-02-03 11:30:58","2021-02-08 09:54:27","2021-02-10 11:50:05","2021-02-11 10:24:03","2021-02-18 13:44:28",,,,1,1,1,0,,,,"not answered","2021-02-18 13:44:28",4.93,2.08,0.94,7.14,,,,loss,15.09
2420,101,1,"2022-06-22 17:27:40",,,,,,,,,,,,,,,"","2022-06-22 17:27:40",,,,,,,,open,0.0
2421,103,3,"2022-06-23 09:16:12","2022-06-30 16:39:50","2022-07-01 14:47:38",,,,,,1,0,,,,,,"not answered","2022-07-01 14:47:38",7.31,0.92,,,,,,loss,8.23
2422,104,4,"2022-06-23 10:38:09","2022-06-28 12:34:20","2022-07-01 11:07:08","2022-07-04 10:39:03",,,,,1,1,0,,,,,"not answered","2022-07-04 10:39:03",5.08,2.94,2.98,,,,,loss,11.0
2423,108,8,"2022-06-23 10:42:35","2022-06-27 09:10:25","2022-06-28 11:12:41","2022-06-30 11:02:48","2022-07-08 17:52:40","2022-07-11 09:53:59","2022-07-19 16:53:18","2022-07-25 17:07:40",1,1,1,1,1,1,1,"","2022-07-25 17:07:40",3.94,1.08,1.99,8.28,2.67,8.29,6.01,won,32.27
2424,108,8,"2022-06-23 10:58:22","2022-06-27 12:00:11","2022-06-28 13:09:32","2022-06-29 11:30:08","2022-07-05 13:39:21","2022-07-07 13:42:27","2022-07-15 16:49:30","2022-07-18 09:45:15",1,1,1,1,1,1,1,"","2022-07-18 09:45:15",4.04,1.05,0.93,6.09,2.0,8.13,2.71,won,24.95
2425,101,1,"2022-06-23 11:42:54",,,,,,,,,,,,,,,"","2022-06-23 11:42:54",,,,,,,,open,0.0
2426,106,6,"2022-06-23 12:18:47","2022-06-27 16:23:58","2022-06-28 09:18:37","2022-07-01 10:18:34","2022-07-07 09:54:28","2022-07-08 14:58:29",,,1,1,1,1,0,,,"price not fit","2022-07-08 14:58:29",4.17,0.7,3.04,5.98,1.21,,,loss,15.11
2427,105,5,"2022-06-23 12:53:10","2022-06-27 09:06:50","2022-06-30 14:20:52","2022-07-01 09:55:53","2022-07-04 09:48:24",,,,1,1,1,0,,,,"price not fit","2022-07-04 09:48:24",3.84,3.22,0.82,2.99,,,,loss,10.87
2428,103,3,"2022-06-23 15:06:53","2022-06-27 09:28:07","2022-06-28 14:02:42",,,,,,1,0,,,,,,"not interested","2022-06-28 14:02:42",3.76,1.19,,,,,,loss,4.96
2429,101,1,"2022-06-23 15:10:12",,,,,,,,,,,,,,,"","2022-06-23 15:10:12",,,,,,,,open,0.0
243,108,8,"2021-02-03 11:47:15","2021-02-08 09:03:30","2021-02-09 09:41:02","2021-02-11 12:06:05","2021-02-19 11:51:03","2021-02-22 10:20:27","2021-03-02 11:39:25","2021-03-08 13:10:02",1,1,1,1,1,1,1,"","2021-03-08 13:10:02",4.89,1.03,2.1,7.99,2.94,8.05,6.06,won,33.06
2430,101,1,"2022-06-23 15:40:24",,,,,,,,,,,,,,,"","2022-06-23 15:40:24",,,,,,,,open,0.0
2431,103,3,"2022-06-23 16:26:14","2022-06-29 09:25:42","2022-07-01 13:25:22",,,,,,1,0,,,,,,"not interested","2022-07-01 13:25:22",5.71,2.17,,,,,,loss,7.87
2432,106,6,"2022-06-23 16:26:24","2022-06-28 09:35:55","2022-07-01 09:36:27","2022-07-04 15:27:46","2022-07-11 13:46:34","2022-07-13 12:14:30",,,1,1,1,1,0,,,"price not fit","2022-07-13 12:14:30",4.71,3.0,3.24,6.93,1.94,,,loss,19.83
2433,106,6,"2022-06-23 16:53:59","2022-06-27 15:49:28","2022-06-28 15:55:44","2022-07-01 14:21:55","2022-07-05 10:03:26","2022-07-08 17:11:28",,,1,1,1,1,0,,,"not interested","2022-07-08 17:11:28",3.96,1.0,2.93,3.82,3.3,,,loss,15.01
2434,108,8,"2022-06-23 17:44:31","2022-06-29 12:31:29","2022-07-01 14:42:04","2022-07-04 17:12:07","2022-07-13 16:42:05","2022-07-14 13:07:39","2022-07-21 10:59:54","2022-07-29 11:19:12",1,1,1,1,1,1,1,"","2022-07-29 11:19:12",5.78,2.09,3.1,8.98,0.85,6.91,8.01,won,35.73
2435,104,4,"2022-06-23 17:53:41","2022-06-29 11:56:32","2022-07-01 12:01:48","2022-07-04 15:55:27",,,,,1,1,0,,,,,"not answered","2022-07-04 15:55:27",5.75,2.0,3.16,,,,,loss,10.92
2436,102,2,"2022-06-24 09:19:31","2022-06-30 17:10:47",,,,,,,0,,,,,,,"not selected","2022-06-30 17:10:47",6.33,,,,,,,loss,6.33
2437,107,7,"2022-06-24 09:46:31","2022-07-01 16:23:23","2022-07-04 14:25:52","2022-07-05 12:08:05","2022-07-15 12:14:57","2022-07-19 09:41:00","2022-07-28 16:49:46",,1,1,1,1,1,0,,"price not fit","2022-07-28 16:49:46",7.28,2.92,0.9,10.0,3.89,9.3,,loss,34.29
2438,108,8,"2022-06-24 09:56:40","2022-07-01 12:44:42","2022-07-04 11:46:05","2022-07-05 11:31:32","2022-07-11 17:43:18","2022-07-13 14:31:10","2022-07-21 12:46:08","2022-07-25 16:29:58",1,1,1,1,1,1,1,"","2022-07-25 16:29:58",7.12,2.96,0.99,6.26,1.87,7.93,4.16,won,31.27
2439,108,8,"2022-06-24 10:19:52","2022-07-01 14:12:25","2022-07-04 16:08:43","2022-07-05 10:59:06","2022-07-11 09:58:15","2022-07-13 17:05:39","2022-07-21 11:22:50","2022-07-22 14:34:26",1,1,1,1,1,1,1,"","2022-07-22 14:34:26",7.16,3.08,0.78,5.96,2.3,7.76,1.13,won,28.18
244,102,2,"2021-02-03 14:36:48","2021-02-10 14:26:01",,,,,,,0,,,,,,,"not selected","2021-02-10 14:26:01",6.99,,,,,,,loss,6.99
2440,108,8,"2022-06-24 10:47:19","2022-07-01 16:51:15","2022-07-04 13:10:55","2022-07-06 15:31:48","2022-07-12 16:20:07","2022-07-14 09:19:27","2022-07-19 14:36:11","2022-07-20 17:30:24",1,1,1,1,1,1,1,"","2022-07-20 17:30:24",7.25,2.85,2.1,6.03,1.71,5.22,1.12,won,26.28
2441,102,2,"2022-06-24 11:21:13","2022-06-29 12:48:10",,,,,,,0,,,,,,,"not selected","2022-06-29 12:48:10",5.06,,,,,,,loss,5.06
2442,106,6,"2022-06-24 11:36:14","2022-06-30 16:59:12","2022-07-01 17:22:26","2022-07-04 13:29:55","2022-07-11 11:06:00","2022-07-13 16:38:13",,,1,1,1,1,0,,,"price not fit","2022-07-13 16:38:13",6.22,1.02,2.84,6.9,2.23,,,loss,19.21
2443,107,7,"2022-06-24 12:23:35","2022-07-01 12:47:47","2022-07-04 16:34:59","2022-07-07 13:20:24","2022-07-13 11:31:59","2022-07-15 17:05:02","2022-07-25 17:34:19",,1,1,1,1,1,0,,"price not fit","2022-07-25 17:34:19",7.02,3.16,2.86,5.92,2.23,10.02,,loss,31.22
2444,104,4,"2022-06-24 13:19:10","2022-07-01 11:43:58","2022-07-04 09:24:09","2022-07-05 12:10:27",,,,,1,1,0,,,,,"not answered","2022-07-05 12:10:27",6.93,2.9,1.12,,,,,loss,10.95
2445,105,5,"2022-06-24 13:33:36","2022-06-28 14:32:11","2022-06-30 17:32:28","2022-07-01 10:54:33","2022-07-07 17:09:22",,,,1,1,1,0,,,,"not interested","2022-07-07 17:09:22",4.04,2.13,0.72,6.26,,,,loss,13.15
2446,102,2,"2022-06-24 13:40:17","2022-06-27 17:19:35",,,,,,,0,,,,,,,"not selected","2022-06-27 17:19:35",3.15,,,,,,,loss,3.15
2447,108,8,"2022-06-24 15:28:57","2022-06-29 16:01:08","2022-07-01 12:24:43","2022-07-04 15:00:08","2022-07-11 17:38:10","2022-07-15 17:28:35","2022-07-21 13:27:38","2022-07-26 10:23:10",1,1,1,1,1,1,1,"","2022-07-26 10:23:10",5.02,1.85,3.11,7.11,3.99,5.83,4.87,won,31.79
2448,101,1,"2022-06-24 16:13:35",,,,,,,,,,,,,,,"","2022-06-24 16:13:35",,,,,,,,open,0.0
2449,101,1,"2022-06-24 16:28:19",,,,,,,,,,,,,,,"","2022-06-24 16:28:19",,,,,,,,open,0.0
245,108,8,"2021-02-03 16:18:24","2021-02-09 09:06:14","2021-02-11 11:52:24","2021-02-12 11:10:51","2021-02-16 16:14:28","2021-02-17 11:33:19","2021-02-25 10:08:45","2021-03-03 13:14:28",1,1,1,1,1,1,1,"","2021-03-03 13:14:28",5.7,2.12,0.97,4.21,0.8,7.94,6.13,won,27.87
2450,103,3,"2022-06-24 16:37:45","2022-06-27 09:07:43","2022-06-28 16:34:43",,,,,,1,0,,,,,,"not answered","2022-06-28 16:34:43",2.69,1.31,,,,,,loss,4.0
2451,108,8,"2022-06-24 17:54:03","2022-07-01 15:16:55","2022-07-04 16:29:27","2022-07-05 15:03:12","2022-07-11 11:27:13","2022-07-12 13:41:50","2022-07-19 13:42:26","2022-07-22 14:02:37",1,1,1,1,1,1,1,"","2022-07-22 14:02:37",6.89,3.05,0.94,5.85,1.09,7.0,3.01,won,27.84
2452,103,3,"2022-06-24 17:57:33","2022-06-27 10:04:26","2022-06-28 09:58:05",,,,,,1,0,,,,,,"not answered","2022-06-28 09:58:05",2.67,1.0,,,,,,loss,3.67
2453,108,8,"2022-06-27 09:14:16","2022-07-01 11:06:14","2022-07-04 12:22:59","2022-07-05 11:05:08","2022-07-13 16:13:53","2022-07-15 16:31:13","2022-07-26 14:31:39","2022-08-01 11:46:00",1,1,1,1,1,1,1,"","2022-08-01 11:46:00",4.08,3.05,0.95,8.21,2.01,10.92,5.88,won,35.11
2454,104,4,"2022-06-27 09:28:18","2022-07-04 10:44:30","2022-07-06 16:57:53","2022-07-07 12:05:51",,,,,1,1,0,,,,,"not answered","2022-07-07 12:05:51",7.05,2.26,0.8,,,,,loss,10.11
2455,101,1,"2022-06-27 09:33:38",,,,,,,,,,,,,,,"","2022-06-27 09:33:38",,,,,,,,open,0.0
2456,106,6,"2022-06-27 10:59:44","2022-06-29 11:29:01","2022-07-01 10:35:15","2022-07-04 14:57:45","2022-07-11 09:03:33","2022-07-12 16:05:56",,,1,1,1,1,0,,,"not answered","2022-07-12 16:05:56",2.02,1.96,3.18,6.75,1.29,,,loss,15.21
2457,106,6,"2022-06-27 11:01:00","2022-07-04 17:49:04","2022-07-06 12:58:28","2022-07-08 12:27:45","2022-07-14 14:17:19","2022-07-15 11:29:28",,,1,1,1,1,0,,,"not interested","2022-07-15 11:29:28",7.28,1.8,1.98,6.08,0.88,,,loss,18.02
2458,102,2,"2022-06-27 11:45:24","2022-07-04 11:08:07",,,,,,,0,,,,,,,"not selected","2022-07-04 11:08:07",6.97,,,,,,,loss,6.97
2459,107,7,"2022-06-27 12:20:42","2022-07-01 10:00:27","2022-07-04 17:00:49","2022-07-05 13:19:42","2022-07-12 13:45:50","2022-07-13 13:07:34","2022-07-18 16:11:13",,1,1,1,1,1,0,,"not answered","2022-07-18 16:11:13",3.9,3.29,0.85,7.02,0.97,5.13,,loss,21.16
246,102,2,"2021-02-03 16:37:05","2021-02-08 09:04:24",,,,,,,0,,,,,,,"not selected","2021-02-08 09:04:24",4.69,,,,,,,loss,4.69
2460,104,4,"2022-06-27 12:21:04","2022-07-01 12:42:15","2022-07-04 17:15:23","2022-07-05 10:00:53",,,,,1,1,0,,,,,"not answered","2022-07-05 10:00:53",4.01,3.19,0.7,,,,,loss,7.9
2461,104,4,"2022-06-27 14:21:00","2022-06-30 16:15:41","2022-07-01 09:39:22","2022-07-04 13:44:36",,,,,1,1,0,,,,,"not answered","2022-07-04 13:44:36",3.08,0.72,3.17,,,,,loss,6.97
2462,108,8,"2022-06-27 16:24:08","2022-07-01 17:06:53","2022-07-04 12:43:45","2022-07-05 15:58:54","2022-07-12 17:11:59","2022-07-13 15:23:24","2022-07-19 10:40:30","2022-07-25 09:45:44",1,1,1,1,1,1,1,"","2022-07-25 09:45:44",4.03,2.82,1.14,7.05,0.92,5.8,5.96,won,27.72
2463,101,1,"2022-06-27 17:07:46",,,,,,,,,,,,,,,"","2022-06-27 17:07:46",,,,,,,,open,0.0
2464,101,1,"2022-06-27 17:13:24",,,,,,,,,,,,,,,"","2022-06-27 17:13:24",,,,,,,,open,0.0
2465,108,8,"2022-06-27 17:14:56","2022-07-01 09:10:36","2022-07-04 10:49:04","2022-07-05 15:06:32","2022-07-11 12:23:48","2022-07-15 15:01:03","2022-07-22 17:17:55","2022-07-26 10:54:01",1,1,1,1,1,1,1,"","2022-07-26 10:54:01",3.66,3.07,1.18,5.89,4.11,7.1,3.73,won,28.74
2466,106,6,"2022-06-27 17:42:59","2022-06-30 12:11:07","2022-07-01 10:47:27","2022-07-04 13:24:18","2022-07-12 13:37:20","2022-07-15 16:46:50",,,1,1,1,1,0,,,"not answered","2022-07-15 16:46:50",2.77,0.94,3.11,8.01,3.13,,,loss,17.96
2467,103,3,"2022-06-27 17:57:17","2022-07-01 16:55:12","2022-07-04 13:07:48",,,,,,1,0,,,,,,"not answered","2022-07-04 13:07:48",3.96,2.84,,,,,,loss,6.8
2468,104,4,"2022-06-28 10:19:43","2022-06-30 09:20:14","2022-07-01 16:32:14","2022-07-04 12:48:03",,,,,1,1,0,,,,,"already use other products","2022-07-04 12:48:03",1.96,1.3,2.84,,,,,loss,6.1
2469,102,2,"2022-06-28 10:27:52","2022-07-01 17:46:12",,,,,,,0,,,,,,,"not selected","2022-07-01 17:46:12",3.3,,,,,,,loss,3.3
247,108,8,"2021-02-03 16:59:26","2021-02-09 17:21:21","2021-02-10 09:19:49","2021-02-12 12:57:57","2021-02-17 15:00:17","2021-02-18 13:01:06","2021-02-25 10:04:44","2021-03-05 17:48:31",1,1,1,1,1,1,1,"","2021-03-05 17:48:31",6.02,0.67,2.15,5.08,0.92,6.88,8.32,won,30.03
2470,108,8,"2022-06-28 12:44:30","2022-07-04 16:22:08","2022-07-07 17:41:45","2022-07-08 16:45:19","2022-07-15 11:42:36","2022-07-19 17:27:07","2022-07-28 15:26:12","2022-08-01 11:44:20",1,1,1,1,1,1,1,"","2022-08-01 11:44:20",6.15,3.06,0.96,6.79,4.24,8.92,3.85,won,33.96
2471,107,7,"2022-06-28 14:09:35","2022-07-01 11:53:57","2022-07-04 10:25:49","2022-07-05 16:39:33","2022-07-11 17:37:12","2022-07-12 10:02:25","2022-07-22 09:04:45",,1,1,1,1,1,0,,"not answered","2022-07-22 09:04:45",2.91,2.94,1.26,6.04,0.68,9.96,,loss,23.79
2472,101,1,"2022-06-28 14:52:11",,,,,,,,,,,,,,,"","2022-06-28 14:52:11",,,,,,,,open,0.0
2473,108,8,"2022-06-28 15:32:41","2022-07-01 14:29:15","2022-07-04 15:16:07","2022-07-05 15:49:16","2022-07-11 11:15:01","2022-07-13 15:44:07","2022-07-18 16:28:45","2022-07-26 13:54:43",1,1,1,1,1,1,1,"","2022-07-26 13:54:43",2.96,3.03,1.02,5.81,2.19,5.03,7.89,won,27.93
2474,108,8,"2022-06-28 16:36:13","2022-07-01 15:48:54","2022-07-04 09:22:36","2022-07-06 12:32:38","2022-07-12 13:04:47","2022-07-14 17:28:00","2022-07-20 09:15:15","2022-07-27 17:50:42",1,1,1,1,1,1,1,"","2022-07-27 17:50:42",2.97,2.73,2.13,6.02,2.18,5.66,7.36,won,29.05
2475,101,1,"2022-06-28 17:03:37",,,,,,,,,,,,,,,"","2022-06-28 17:03:37",,,,,,,,open,0.0
2476,104,4,"2022-06-28 17:04:52","2022-07-01 11:33:49","2022-07-04 10:42:10","2022-07-05 12:35:05",,,,,1,1,0,,,,,"not interested","2022-07-05 12:35:05",2.77,2.96,1.08,,,,,loss,6.81
2477,101,1,"2022-06-28 17:30:37",,,,,,,,,,,,,,,"","2022-06-28 17:30:37",,,,,,,,open,0.0
2478,105,5,"2022-06-29 09:09:37","2022-07-05 15:59:07","2022-07-06 11:47:38","2022-07-08 11:55:18","2022-07-14 14:05:00",,,,1,1,1,0,,,,"price not fit","2022-07-14 14:05:00",6.28,0.83,2.01,6.09,,,,loss,15.21
2479,106,6,"2022-06-29 09:41:25","2022-07-05 10:08:17","2022-07-08 16:17:44","2022-07-11 10:26:16","2022-07-18 10:28:44","2022-07-20 16:24:40",,,1,1,1,1,0,,,"not answered","2022-07-20 16:24:40",6.02,3.26,2.76,7.0,2.25,,,loss,21.28
248,105,5,"2021-02-04 09:08:19","2021-02-08 11:48:39","2021-02-09 17:43:04","2021-02-11 11:08:35","2021-02-15 15:21:30",,,,1,1,1,0,,,,"price not fit","2021-02-15 15:21:30",4.11,1.25,1.73,4.18,,,,loss,11.26
2480,108,8,"2022-06-29 10:00:47","2022-07-04 15:00:37","2022-07-05 11:00:24","2022-07-06 13:14:44","2022-07-15 14:24:25","2022-07-18 09:00:28","2022-07-26 14:42:10","2022-08-02 10:19:13",1,1,1,1,1,1,1,"","2022-08-02 10:19:13",5.21,0.83,1.09,9.05,2.78,8.24,6.82,won,34.01
2481,108,8,"2022-06-29 10:22:55","2022-07-05 17:33:54","2022-07-07 15:29:08","2022-07-08 14:25:38","2022-07-14 11:57:10","2022-07-18 15:59:35","2022-07-21 17:18:25","2022-07-26 14:45:30",1,1,1,1,1,1,1,"","2022-07-26 14:45:30",6.3,1.91,0.96,5.9,4.17,3.05,4.89,won,27.18
2482,102,2,"2022-06-29 11:02:54","2022-07-04 10:29:42",,,,,,,0,,,,,,,"not selected","2022-07-04 10:29:42",4.98,,,,,,,loss,4.98
2483,107,7,"2022-06-29 11:19:03","2022-07-04 15:43:30","2022-07-05 09:52:07","2022-07-06 13:27:01","2022-07-14 16:05:47","2022-07-15 13:04:51","2022-07-26 17:09:50",,1,1,1,1,1,0,,"price not fit","2022-07-26 17:09:50",5.18,0.76,1.15,8.11,0.87,11.17,,loss,27.24
2484,102,2,"2022-06-29 12:15:07","2022-07-01 13:15:51",,,,,,,0,,,,,,,"not selected","2022-07-01 13:15:51",2.04,,,,,,,loss,2.04
2485,108,8,"2022-06-29 12:56:03","2022-07-06 14:10:51","2022-07-08 09:55:46","2022-07-11 14:01:16","2022-07-15 17:46:31","2022-07-19 17:04:36","2022-07-25 17:20:39","2022-07-29 09:44:51",1,1,1,1,1,1,1,"","2022-07-29 09:44:51",7.05,1.82,3.17,4.16,3.97,6.01,3.68,won,29.87
2486,108,8,"2022-06-29 13:43:57","2022-07-04 17:12:42","2022-07-07 14:13:44","2022-07-08 12:32:57","2022-07-15 17:58:09","2022-07-18 09:51:02","2022-07-22 16:54:35","2022-07-27 14:17:59",1,1,1,1,1,1,1,"","2022-07-27 14:17:59",5.14,2.88,0.93,7.23,2.66,4.29,4.89,won,28.02
2487,103,3,"2022-06-29 14:14:59","2022-07-04 10:02:41","2022-07-06 15:15:18",,,,,,1,0,,,,,,"not interested","2022-07-06 15:15:18",4.82,2.22,,,,,,loss,7.04
2488,104,4,"2022-06-29 16:01:14","2022-07-04 17:27:02","2022-07-05 17:36:24","2022-07-06 11:34:53",,,,,1,1,0,,,,,"not answered","2022-07-06 11:34:53",5.06,1.01,0.75,,,,,loss,6.82
2489,108,8,"2022-06-29 16:06:10","2022-07-04 11:56:42","2022-07-06 14:54:54","2022-07-08 12:36:29","2022-07-13 17:26:09","2022-07-15 13:34:38","2022-07-22 10:17:20","2022-08-01 09:31:24",1,1,1,1,1,1,1,"","2022-08-01 09:31:24",4.83,2.12,1.9,5.2,1.84,6.86,9.97,won,32.73
249,105,5,"2021-02-04 09:26:09","2021-02-09 13:20:50","2021-02-10 09:46:24","2021-02-12 14:59:35","2021-02-16 09:06:45",,,,1,1,1,0,,,,"price not fit","2021-02-16 09:06:45",5.16,0.85,2.22,3.75,,,,loss,11.99
2490,105,5,"2022-06-29 16:36:18","2022-07-04 12:00:27","2022-07-05 10:13:35","2022-07-08 13:10:05","2022-07-15 14:08:26",,,,1,1,1,0,,,,"not answered","2022-07-15 14:08:26",4.81,0.93,3.12,7.04,,,,loss,15.9
2491,108,8,"2022-06-29 17:14:56","2022-07-05 09:35:14","2022-07-06 16:08:32","2022-07-08 09:00:51","2022-07-14 09:52:30","2022-07-15 17:22:21","2022-07-21 17:19:48","2022-07-28 16:21:45",1,1,1,1,1,1,1,"","2022-07-28 16:21:45",5.68,1.27,1.7,6.04,1.31,6.0,6.96,won,28.96
2492,104,4,"2022-06-29 17:28:54","2022-07-04 17:53:56","2022-07-06 09:21:53","2022-07-08 09:48:00",,,,,1,1,0,,,,,"not answered","2022-07-08 09:48:00",5.02,1.64,2.02,,,,,loss,8.68
2493,103,3,"2022-06-30 11:45:07","2022-07-04 14:04:34","2022-07-05 11:49:42",,,,,,1,0,,,,,,"not interested","2022-07-05 11:49:42",4.1,0.91,,,,,,loss,5.0
2494,108,8,"2022-06-30 12:20:51","2022-07-05 11:07:57","2022-07-07 16:08:04","2022-07-08 09:58:51","2022-07-13 16:23:25","2022-07-14 16:49:25","2022-07-21 16:04:44","2022-07-29 10:22:40",1,1,1,1,1,1,1,"","2022-07-29 10:22:40",4.95,2.21,0.74,5.27,1.02,6.97,7.76,won,28.92
2495,108,8,"2022-06-30 12:28:49","2022-07-05 16:36:24","2022-07-06 14:17:18","2022-07-08 12:15:50","2022-07-18 11:55:41","2022-07-20 10:21:02","2022-07-25 16:49:20","2022-08-04 17:05:30",1,1,1,1,1,1,1,"","2022-08-04 17:05:30",5.17,0.9,1.92,9.99,1.93,5.27,10.01,won,35.19
2496,106,6,"2022-06-30 13:22:32","2022-07-04 16:30:04","2022-07-05 14:09:07","2022-07-06 13:56:50","2022-07-12 10:39:26","2022-07-14 10:07:35",,,1,1,1,1,0,,,"not answered","2022-07-14 10:07:35",4.13,0.9,0.99,5.86,1.98,,,loss,13.86
2497,104,4,"2022-06-30 16:43:34","2022-07-04 16:08:10","2022-07-05 17:30:47","2022-07-08 09:05:18",,,,,1,1,0,,,,,"already use other products","2022-07-08 09:05:18",3.98,1.06,2.65,,,,,loss,7.68
2498,104,4,"2022-06-30 16:56:52","2022-07-06 10:13:24","2022-07-08 09:58:44","2022-07-11 16:43:06",,,,,1,1,0,,,,,"not interested","2022-07-11 16:43:06",5.72,1.99,3.28,,,,,loss,10.99
2499,107,7,"2022-06-30 17:11:56","2022-07-05 13:27:34","2022-07-06 17:09:31","2022-07-07 12:25:02","2022-07-12 17:36:43","2022-07-13 13:38:24","2022-07-18 09:32:40",,1,1,1,1,1,0,,"not answered","2022-07-18 09:32:40",4.84,1.15,0.8,5.22,0.83,4.83,,loss,17.68
25,102,2,"2020-12-04 13:50:11","2020-12-09 13:24:38",,,,,,,0,,,,,,,"not selected","2020-12-09 13:24:38",4.98,,,,,,,loss,4.98
250,108,8,"2021-02-04 12:45:15","2021-02-08 11:07:02","2021-02-09 16:24:09","2021-02-11 11:41:06","2021-02-18 11:19:27","2021-02-19 15:34:21","2021-02-23 17:41:32","2021-03-01 17:39:52",1,1,1,1,1,1,1,"","2021-03-01 17:39:52",3.93,1.22,1.8,6.98,1.18,4.09,6.0,won,25.2
2500,104,4,"2022-06-30 17:35:00","2022-07-05 09:02:24","2022-07-06 13:24:16","2022-07-08 14:22:23",,,,,1,1,0,,,,,"not interested","2022-07-08 14:22:23",4.64,1.18,2.04,,,,,loss,7.87
2501,106,6,"2022-07-01 09:44:51","2022-07-08 09:20:43","2022-07-11 11:28:59","2022-07-12 12:43:59","2022-07-20 10:04:54","2022-07-21 12:30:15",,,1,1,1,1,0,,,"price not fit","2022-07-21 12:30:15",6.98,3.09,1.05,7.89,1.1,,,loss,20.11
2502,105,5,"2022-07-01 10:39:47","2022-07-08 10:02:36","2022-07-11 14:56:57","2022-07-14 11:07:52","2022-07-20 09:33:36",,,,1,1,1,0,,,,"not answered","2022-07-20 09:33:36",6.97,3.2,2.84,5.93,,,,loss,18.95
2503,108,8,"2022-07-01 10:57:09","2022-07-06 17:54:30","2022-07-08 15:55:46","2022-07-11 12:58:16","2022-07-18 14:54:07","2022-07-22 13:11:40","2022-07-27 09:24:09","2022-08-02 10:23:17",1,1,1,1,1,1,1,"","2022-08-02 10:23:17",5.29,1.92,2.88,7.08,3.93,4.84,6.04,won,31.98
2504,103,3,"2022-07-01 12:18:10","2022-07-08 09:50:07","2022-07-11 13:55:08",,,,,,1,0,,,,,,"not answered","2022-07-11 13:55:08",6.9,3.17,,,,,,loss,10.07
2505,102,2,"2022-07-01 12:52:48","2022-07-06 10:40:20",,,,,,,0,,,,,,,"not selected","2022-07-06 10:40:20",4.91,,,,,,,loss,4.91
2506,101,1,"2022-07-01 13:00:42",,,,,,,,,,,,,,,"","2022-07-01 13:00:42",,,,,,,,open,0.0
2507,108,8,"2022-07-01 13:05:28","2022-07-05 16:47:28","2022-07-08 10:08:06","2022-07-11 15:41:18","2022-07-18 16:06:11","2022-07-22 16:43:07","2022-07-28 13:37:48","2022-08-02 15:16:02",1,1,1,1,1,1,1,"","2022-08-02 15:16:02",4.15,2.72,3.23,7.02,4.03,5.87,5.07,won,32.09
2508,107,7,"2022-07-01 14:06:15","2022-07-08 09:45:27","2022-07-11 10:37:48","2022-07-14 12:30:07","2022-07-18 09:44:14","2022-07-21 16:50:25","2022-07-27 09:54:17",,1,1,1,1,1,0,,"price not fit","2022-07-27 09:54:17",6.82,3.04,3.08,3.88,3.3,5.71,,loss,25.83
2509,108,8,"2022-07-01 14:17:03","2022-07-06 09:31:32","2022-07-07 16:56:01","2022-07-08 17:46:36","2022-07-18 11:38:06","2022-07-20 09:25:31","2022-07-26 16:44:48","2022-08-03 11:11:15",1,1,1,1,1,1,1,"","2022-08-03 11:11:15",4.8,1.31,1.04,9.74,1.91,6.31,7.77,won,32.87
251,108,8,"2021-02-04 12:49:06","2021-02-08 17:51:32","2021-02-10 16:30:39","2021-02-11 11:21:18","2021-02-19 13:53:57","2021-02-22 09:06:15","2021-03-04 09:12:34","2021-03-12 12:36:51",1,1,1,1,1,1,1,"","2021-03-12 12:36:51",4.21,1.94,0.79,8.11,2.8,10.0,8.14,won,35.99
2510,101,1,"2022-07-01 14:42:42",,,,,,,,,,,,,,,"","2022-07-01 14:42:42",,,,,,,,open,0.0
2511,103,3,"2022-07-01 14:59:06","2022-07-05 17:35:07","2022-07-08 10:16:38",,,,,,1,0,,,,,,"not answered","2022-07-08 10:16:38",4.11,2.7,,,,,,loss,6.8
2512,101,1,"2022-07-01 15:44:15",,,,,,,,,,,,,,,"","2022-07-01 15:44:15",,,,,,,,open,0.0
2513,101,1,"2022-07-01 16:02:07",,,,,,,,,,,,,,,"","2022-07-01 16:02:07",,,,,,,,open,0.0
