leads_id,step_id,starting_ts,start_of_week,ending_ts,end_of_week
1739,5,2022-03-11,2022-03-07,2022-03-15,2022-03-13
1739,5,2022-03-11,2022-03-14,2022-03-15,2022-03-20
1739,5,2022-03-11,2022-03-21,2022-03-15,2022-03-27
1740,0,2022-02-25,2022-02-21,2022-02-25,2022-02-27
1740,0,2022-02-25,2022-02-28,2022-02-25,2022-03-06
1740,1,2022-02-25,2022-02-21,2022-03-04,2022-02-27
1740,1,2022-02-25,2022-02-28,2022-03-04,2022-03-06
1740,1,2022-02-25,2022-03-07,2022-03-04,2022-03-13
1740,2,2022-03-04,2022-02-28,2022-03-07,2022-03-06
1740,2,2022-03-04,2022-03-07,2022-03-07,2022-03-13
1740,2,2022-03-04,2022-03-14,2022-03-07,2022-03-20
1740,3,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1740,3,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1740,4,2022-03-08,2022-03-07,2022-03-17,2022-03-13
1740,4,2022-03-08,2022-03-14,2022-03-17,2022-03-20
1740,4,2022-03-08,2022-03-21,2022-03-17,2022-03-27
1740,5,2022-03-17,2022-03-14,2022-03-21,2022-03-20
1740,5,2022-03-17,2022-03-21,2022-03-21,2022-03-27
1740,5,2022-03-17,2022-03-28,2022-03-21,2022-04-03
1740,6,2022-03-21,2022-03-21,2022-03-28,2022-03-27
1740,6,2022-03-21,2022-03-28,2022-03-28,2022-04-03
1740,6,2022-03-21,2022-04-04,2022-03-28,2022-04-10
1740,7,2022-03-28,2022-03-28,2022-04-04,2022-04-03
1740,7,2022-03-28,2022-04-04,2022-04-04,2022-04-10
1740,7,2022-03-28,2022-04-11,2022-04-04,2022-04-17
1741,0,2022-02-25,2022-02-21,2022-02-25,2022-02-27
1741,0,2022-02-25,2022-02-28,2022-02-25,2022-03-06
1742,0,2022-02-25,2022-02-21,2022-02-25,2022-02-27
1742,0,2022-02-25,2022-02-28,2022-02-25,2022-03-06
1742,1,2022-02-25,2022-02-21,2022-02-28,2022-02-27
1742,1,2022-02-25,2022-02-28,2022-02-28,2022-03-06
1742,1,2022-02-25,2022-03-07,2022-02-28,2022-03-13
1742,2,2022-02-28,2022-02-28,2022-03-02,2022-03-06
1742,2,2022-02-28,2022-03-07,2022-03-02,2022-03-13
1742,3,2022-03-02,2022-02-28,2022-03-03,2022-03-06
1742,3,2022-03-02,2022-03-07,2022-03-03,2022-03-13
1742,4,2022-03-03,2022-02-28,2022-03-11,2022-03-06
1742,4,2022-03-03,2022-03-07,2022-03-11,2022-03-13
1742,4,2022-03-03,2022-03-14,2022-03-11,2022-03-20
1742,5,2022-03-11,2022-03-07,2022-03-15,2022-03-13
1742,5,2022-03-11,2022-03-14,2022-03-15,2022-03-20
1742,5,2022-03-11,2022-03-21,2022-03-15,2022-03-27
1742,6,2022-03-15,2022-03-14,2022-03-23,2022-03-20
1742,6,2022-03-15,2022-03-21,2022-03-23,2022-03-27
1742,6,2022-03-15,2022-03-28,2022-03-23,2022-04-03
1743,0,2022-02-25,2022-02-21,2022-02-25,2022-02-27
1743,0,2022-02-25,2022-02-28,2022-02-25,2022-03-06
1743,1,2022-02-25,2022-02-21,2022-03-03,2022-02-27
1743,1,2022-02-25,2022-02-28,2022-03-03,2022-03-06
1743,1,2022-02-25,2022-03-07,2022-03-03,2022-03-13
1743,2,2022-03-03,2022-02-28,2022-03-04,2022-03-06
1743,2,2022-03-03,2022-03-07,2022-03-04,2022-03-13
1743,3,2022-03-04,2022-02-28,2022-03-07,2022-03-06
1743,3,2022-03-04,2022-03-07,2022-03-07,2022-03-13
1743,3,2022-03-04,2022-03-14,2022-03-07,2022-03-20
1743,4,2022-03-07,2022-03-07,2022-03-15,2022-03-13
1743,4,2022-03-07,2022-03-14,2022-03-15,2022-03-20
1743,4,2022-03-07,2022-03-21,2022-03-15,2022-03-27
1744,0,2022-02-25,2022-02-21,2022-02-25,2022-02-27
1744,0,2022-02-25,2022-02-28,2022-02-25,2022-03-06
1744,1,2022-02-25,2022-02-21,2022-03-04,2022-02-27
1744,1,2022-02-25,2022-02-28,2022-03-04,2022-03-06
1744,1,2022-02-25,2022-03-07,2022-03-04,2022-03-13
1744,2,2022-03-04,2022-02-28,2022-03-07,2022-03-06
1744,2,2022-03-04,2022-03-07,2022-03-07,2022-03-13
1744,2,2022-03-04,2022-03-14,2022-03-07,2022-03-20
1744,3,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1744,3,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1744,4,2022-03-08,2022-03-07,2022-03-16,2022-03-13
1744,4,2022-03-08,2022-03-14,2022-03-16,2022-03-20
1744,4,2022-03-08,2022-03-21,2022-03-16,2022-03-27
1744,5,2022-03-16,2022-03-14,2022-03-17,2022-03-20
1744,5,2022-03-16,2022-03-21,2022-03-17,2022-03-27
1744,6,2022-03-17,2022-03-14,2022-03-24,2022-03-20
1744,6,2022-03-17,2022-03-21,2022-03-24,2022-03-27
1744,6,2022-03-17,2022-03-28,2022-03-24,2022-04-03
1744,7,2022-03-24,2022-03-21,2022-03-30,2022-03-27
1744,7,2022-03-24,2022-03-28,2022-03-30,2022-04-03
1744,7,2022-03-24,2022-04-04,2022-03-30,2022-04-10
1745,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1745,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1745,1,2022-02-28,2022-02-28,2022-03-07,2022-03-06
1745,1,2022-02-28,2022-03-07,2022-03-07,2022-03-13
1745,1,2022-02-28,2022-03-14,2022-03-07,2022-03-20
1746,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1746,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1746,1,2022-02-28,2022-02-28,2022-03-04,2022-03-06
1746,1,2022-02-28,2022-03-07,2022-03-04,2022-03-13
1746,2,2022-03-04,2022-02-28,2022-03-07,2022-03-06
1746,2,2022-03-04,2022-03-07,2022-03-07,2022-03-13
1746,2,2022-03-04,2022-03-14,2022-03-07,2022-03-20
1746,3,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1746,3,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1747,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1747,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1748,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1748,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1748,1,2022-02-28,2022-02-28,2022-03-07,2022-03-06
1748,1,2022-02-28,2022-03-07,2022-03-07,2022-03-13
1748,1,2022-02-28,2022-03-14,2022-03-07,2022-03-20
1748,2,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1748,2,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1748,3,2022-03-08,2022-03-07,2022-03-09,2022-03-13
1748,3,2022-03-08,2022-03-14,2022-03-09,2022-03-20
1749,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1749,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1749,1,2022-02-28,2022-02-28,2022-03-04,2022-03-06
1749,1,2022-02-28,2022-03-07,2022-03-04,2022-03-13
1749,2,2022-03-04,2022-02-28,2022-03-07,2022-03-06
1749,2,2022-03-04,2022-03-07,2022-03-07,2022-03-13
1749,2,2022-03-04,2022-03-14,2022-03-07,2022-03-20
1749,3,2022-03-07,2022-03-07,2022-03-09,2022-03-13
1749,3,2022-03-07,2022-03-14,2022-03-09,2022-03-20
1749,4,2022-03-09,2022-03-07,2022-03-15,2022-03-13
1749,4,2022-03-09,2022-03-14,2022-03-15,2022-03-20
1749,4,2022-03-09,2022-03-21,2022-03-15,2022-03-27
1749,5,2022-03-15,2022-03-14,2022-03-17,2022-03-20
1749,5,2022-03-15,2022-03-21,2022-03-17,2022-03-27
1749,6,2022-03-17,2022-03-14,2022-03-25,2022-03-20
1749,6,2022-03-17,2022-03-21,2022-03-25,2022-03-27
1749,6,2022-03-17,2022-03-28,2022-03-25,2022-04-03
1749,7,2022-03-25,2022-03-21,2022-04-04,2022-03-27
1749,7,2022-03-25,2022-03-28,2022-04-04,2022-04-03
1749,7,2022-03-25,2022-04-04,2022-04-04,2022-04-10
1749,7,2022-03-25,2022-04-11,2022-04-04,2022-04-17
1750,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1750,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1751,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1751,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1751,1,2022-02-28,2022-02-28,2022-03-07,2022-03-06
1751,1,2022-02-28,2022-03-07,2022-03-07,2022-03-13
1751,1,2022-02-28,2022-03-14,2022-03-07,2022-03-20
1751,2,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1751,2,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1751,3,2022-03-08,2022-03-07,2022-03-09,2022-03-13
1751,3,2022-03-08,2022-03-14,2022-03-09,2022-03-20
1752,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1752,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1752,1,2022-02-28,2022-02-28,2022-03-04,2022-03-06
1752,1,2022-02-28,2022-03-07,2022-03-04,2022-03-13
1752,2,2022-03-04,2022-02-28,2022-03-07,2022-03-06
1752,2,2022-03-04,2022-03-07,2022-03-07,2022-03-13
1752,2,2022-03-04,2022-03-14,2022-03-07,2022-03-20
1752,3,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1752,3,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1752,4,2022-03-08,2022-03-07,2022-03-14,2022-03-13
1752,4,2022-03-08,2022-03-14,2022-03-14,2022-03-20
1752,4,2022-03-08,2022-03-21,2022-03-14,2022-03-27
1752,5,2022-03-14,2022-03-14,2022-03-18,2022-03-20
1752,5,2022-03-14,2022-03-21,2022-03-18,2022-03-27
1752,6,2022-03-18,2022-03-14,2022-03-23,2022-03-20
1752,6,2022-03-18,2022-03-21,2022-03-23,2022-03-27
1752,6,2022-03-18,2022-03-28,2022-03-23,2022-04-03
1752,7,2022-03-23,2022-03-21,2022-03-28,2022-03-27
1752,7,2022-03-23,2022-03-28,2022-03-28,2022-04-03
1752,7,2022-03-23,2022-04-04,2022-03-28,2022-04-10
1753,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1753,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1753,1,2022-02-28,2022-02-28,2022-03-04,2022-03-06
1753,1,2022-02-28,2022-03-07,2022-03-04,2022-03-13
1753,2,2022-03-04,2022-02-28,2022-03-07,2022-03-06
1753,2,2022-03-04,2022-03-07,2022-03-07,2022-03-13
1753,2,2022-03-04,2022-03-14,2022-03-07,2022-03-20
1753,3,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1753,3,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1754,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1754,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1754,1,2022-02-28,2022-02-28,2022-03-07,2022-03-06
1754,1,2022-02-28,2022-03-07,2022-03-07,2022-03-13
1754,1,2022-02-28,2022-03-14,2022-03-07,2022-03-20
1754,2,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1754,2,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1754,3,2022-03-08,2022-03-07,2022-03-09,2022-03-13
1754,3,2022-03-08,2022-03-14,2022-03-09,2022-03-20
1754,4,2022-03-09,2022-03-07,2022-03-14,2022-03-13
1754,4,2022-03-09,2022-03-14,2022-03-14,2022-03-20
1754,4,2022-03-09,2022-03-21,2022-03-14,2022-03-27
1754,5,2022-03-14,2022-03-14,2022-03-15,2022-03-20
1754,5,2022-03-14,2022-03-21,2022-03-15,2022-03-27
1754,6,2022-03-15,2022-03-14,2022-03-23,2022-03-20
1754,6,2022-03-15,2022-03-21,2022-03-23,2022-03-27
1754,6,2022-03-15,2022-03-28,2022-03-23,2022-04-03
1754,7,2022-03-23,2022-03-21,2022-04-01,2022-03-27
1754,7,2022-03-23,2022-03-28,2022-04-01,2022-04-03
1754,7,2022-03-23,2022-04-04,2022-04-01,2022-04-10
1755,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1755,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1755,1,2022-02-28,2022-02-28,2022-03-04,2022-03-06
1755,1,2022-02-28,2022-03-07,2022-03-04,2022-03-13
1755,2,2022-03-04,2022-02-28,2022-03-07,2022-03-06
1755,2,2022-03-04,2022-03-07,2022-03-07,2022-03-13
1755,2,2022-03-04,2022-03-14,2022-03-07,2022-03-20
1755,3,2022-03-07,2022-03-07,2022-03-09,2022-03-13
1755,3,2022-03-07,2022-03-14,2022-03-09,2022-03-20
1755,4,2022-03-09,2022-03-07,2022-03-18,2022-03-13
1755,4,2022-03-09,2022-03-14,2022-03-18,2022-03-20
1755,4,2022-03-09,2022-03-21,2022-03-18,2022-03-27
1755,5,2022-03-18,2022-03-14,2022-03-21,2022-03-20
1755,5,2022-03-18,2022-03-21,2022-03-21,2022-03-27
1755,5,2022-03-18,2022-03-28,2022-03-21,2022-04-03
1755,6,2022-03-21,2022-03-21,2022-03-30,2022-03-27
1755,6,2022-03-21,2022-03-28,2022-03-30,2022-04-03
1755,6,2022-03-21,2022-04-04,2022-03-30,2022-04-10
1755,7,2022-03-30,2022-03-28,2022-04-08,2022-04-03
1755,7,2022-03-30,2022-04-04,2022-04-08,2022-04-10
1755,7,2022-03-30,2022-04-11,2022-04-08,2022-04-17
1756,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1756,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1756,1,2022-02-28,2022-02-28,2022-03-07,2022-03-06
1756,1,2022-02-28,2022-03-07,2022-03-07,2022-03-13
1756,1,2022-02-28,2022-03-14,2022-03-07,2022-03-20
1756,2,2022-03-07,2022-03-07,2022-03-09,2022-03-13
1756,2,2022-03-07,2022-03-14,2022-03-09,2022-03-20
1756,3,2022-03-09,2022-03-07,2022-03-11,2022-03-13
1756,3,2022-03-09,2022-03-14,2022-03-11,2022-03-20
1756,4,2022-03-11,2022-03-07,2022-03-17,2022-03-13
1756,4,2022-03-11,2022-03-14,2022-03-17,2022-03-20
1756,4,2022-03-11,2022-03-21,2022-03-17,2022-03-27
1757,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1757,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1757,1,2022-02-28,2022-02-28,2022-03-07,2022-03-06
1757,1,2022-02-28,2022-03-07,2022-03-07,2022-03-13
1757,1,2022-02-28,2022-03-14,2022-03-07,2022-03-20
1757,2,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1757,2,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1757,3,2022-03-08,2022-03-07,2022-03-10,2022-03-13
1757,3,2022-03-08,2022-03-14,2022-03-10,2022-03-20
1757,4,2022-03-10,2022-03-07,2022-03-15,2022-03-13
1757,4,2022-03-10,2022-03-14,2022-03-15,2022-03-20
1757,4,2022-03-10,2022-03-21,2022-03-15,2022-03-27
1757,5,2022-03-15,2022-03-14,2022-03-17,2022-03-20
1757,5,2022-03-15,2022-03-21,2022-03-17,2022-03-27
1757,6,2022-03-17,2022-03-14,2022-03-25,2022-03-20
1757,6,2022-03-17,2022-03-21,2022-03-25,2022-03-27
1757,6,2022-03-17,2022-03-28,2022-03-25,2022-04-03
1757,7,2022-03-25,2022-03-21,2022-04-04,2022-03-27
1757,7,2022-03-25,2022-03-28,2022-04-04,2022-04-03
1757,7,2022-03-25,2022-04-04,2022-04-04,2022-04-10
1757,7,2022-03-25,2022-04-11,2022-04-04,2022-04-17
1758,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1758,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1758,1,2022-02-28,2022-02-28,2022-03-07,2022-03-06
1758,1,2022-02-28,2022-03-07,2022-03-07,2022-03-13
1758,1,2022-02-28,2022-03-14,2022-03-07,2022-03-20
1758,2,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1758,2,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1758,3,2022-03-08,2022-03-07,2022-03-10,2022-03-13
1758,3,2022-03-08,2022-03-14,2022-03-10,2022-03-20
1759,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1759,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1759,1,2022-02-28,2022-02-28,2022-03-02,2022-03-06
1759,1,2022-02-28,2022-03-07,2022-03-02,2022-03-13
1759,2,2022-03-02,2022-02-28,2022-03-04,2022-03-06
1759,2,2022-03-02,2022-03-07,2022-03-04,2022-03-13
1759,3,2022-03-04,2022-02-28,2022-03-07,2022-03-06
1759,3,2022-03-04,2022-03-07,2022-03-07,2022-03-13
1759,3,2022-03-04,2022-03-14,2022-03-07,2022-03-20
1760,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1760,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1760,1,2022-02-28,2022-02-28,2022-03-07,2022-03-06
1760,1,2022-02-28,2022-03-07,2022-03-07,2022-03-13
1760,1,2022-02-28,2022-03-14,2022-03-07,2022-03-20
1760,2,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1760,2,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1761,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1761,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1761,1,2022-02-28,2022-02-28,2022-03-07,2022-03-06
1761,1,2022-02-28,2022-03-07,2022-03-07,2022-03-13
1761,1,2022-02-28,2022-03-14,2022-03-07,2022-03-20
1761,2,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1761,2,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1761,3,2022-03-08,2022-03-07,2022-03-10,2022-03-13
1761,3,2022-03-08,2022-03-14,2022-03-10,2022-03-20
1762,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1762,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1762,1,2022-02-28,2022-02-28,2022-03-07,2022-03-06
1762,1,2022-02-28,2022-03-07,2022-03-07,2022-03-13
1762,1,2022-02-28,2022-03-14,2022-03-07,2022-03-20
1762,2,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1762,2,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1762,3,2022-03-08,2022-03-07,2022-03-11,2022-03-13
1762,3,2022-03-08,2022-03-14,2022-03-11,2022-03-20
1763,0,2022-02-28,2022-02-28,2022-02-28,2022-03-06
1763,0,2022-02-28,2022-03-07,2022-02-28,2022-03-13
1763,1,2022-02-28,2022-02-28,2022-03-07,2022-03-06
1763,1,2022-02-28,2022-03-07,2022-03-07,2022-03-13
1763,1,2022-02-28,2022-03-14,2022-03-07,2022-03-20
1763,2,2022-03-07,2022-03-07,2022-03-10,2022-03-13
1763,2,2022-03-07,2022-03-14,2022-03-10,2022-03-20
1763,3,2022-03-10,2022-03-07,2022-03-11,2022-03-13
1763,3,2022-03-10,2022-03-14,2022-03-11,2022-03-20
1763,4,2022-03-11,2022-03-07,2022-03-17,2022-03-13
1763,4,2022-03-11,2022-03-14,2022-03-17,2022-03-20
1763,4,2022-03-11,2022-03-21,2022-03-17,2022-03-27
1763,5,2022-03-17,2022-03-14,2022-03-21,2022-03-20
1763,5,2022-03-17,2022-03-21,2022-03-21,2022-03-27
1763,5,2022-03-17,2022-03-28,2022-03-21,2022-04-03
1764,0,2022-03-01,2022-02-28,2022-03-01,2022-03-06
1764,0,2022-03-01,2022-03-07,2022-03-01,2022-03-13
1764,1,2022-03-01,2022-02-28,2022-03-07,2022-03-06
1764,1,2022-03-01,2022-03-07,2022-03-07,2022-03-13
1764,1,2022-03-01,2022-03-14,2022-03-07,2022-03-20
1764,2,2022-03-07,2022-03-07,2022-03-09,2022-03-13
1764,2,2022-03-07,2022-03-14,2022-03-09,2022-03-20
1764,3,2022-03-09,2022-03-07,2022-03-10,2022-03-13
1764,3,2022-03-09,2022-03-14,2022-03-10,2022-03-20
1764,4,2022-03-10,2022-03-07,2022-03-17,2022-03-13
1764,4,2022-03-10,2022-03-14,2022-03-17,2022-03-20
1764,4,2022-03-10,2022-03-21,2022-03-17,2022-03-27
1764,5,2022-03-17,2022-03-14,2022-03-21,2022-03-20
1764,5,2022-03-17,2022-03-21,2022-03-21,2022-03-27
1764,5,2022-03-17,2022-03-28,2022-03-21,2022-04-03
1764,6,2022-03-21,2022-03-21,2022-03-28,2022-03-27
1764,6,2022-03-21,2022-03-28,2022-03-28,2022-04-03
1764,6,2022-03-21,2022-04-04,2022-03-28,2022-04-10
1764,7,2022-03-28,2022-03-28,2022-04-04,2022-04-03
1764,7,2022-03-28,2022-04-04,2022-04-04,2022-04-10
1764,7,2022-03-28,2022-04-11,2022-04-04,2022-04-17
1765,0,2022-03-01,2022-02-28,2022-03-01,2022-03-06
1765,0,2022-03-01,2022-03-07,2022-03-01,2022-03-13
1766,0,2022-03-01,2022-02-28,2022-03-01,2022-03-06
1766,0,2022-03-01,2022-03-07,2022-03-01,2022-03-13
1766,1,2022-03-01,2022-02-28,2022-03-07,2022-03-06
1766,1,2022-03-01,2022-03-07,2022-03-07,2022-03-13
1766,1,2022-03-01,2022-03-14,2022-03-07,2022-03-20
1766,2,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1766,2,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1766,3,2022-03-08,2022-03-07,2022-03-09,2022-03-13
1766,3,2022-03-08,2022-03-14,2022-03-09,2022-03-20
1767,0,2022-03-01,2022-02-28,2022-03-01,2022-03-06
1767,0,2022-03-01,2022-03-07,2022-03-01,2022-03-13
1767,1,2022-03-01,2022-02-28,2022-03-03,2022-03-06
1767,1,2022-03-01,2022-03-07,2022-03-03,2022-03-13
1767,2,2022-03-03,2022-02-28,2022-03-04,2022-03-06
1767,2,2022-03-03,2022-03-07,2022-03-04,2022-03-13
1767,3,2022-03-04,2022-02-28,2022-03-07,2022-03-06
1767,3,2022-03-04,2022-03-07,2022-03-07,2022-03-13
1767,3,2022-03-04,2022-03-14,2022-03-07,2022-03-20
1767,4,2022-03-07,2022-03-07,2022-03-14,2022-03-13
1767,4,2022-03-07,2022-03-14,2022-03-14,2022-03-20
1767,4,2022-03-07,2022-03-21,2022-03-14,2022-03-27
1767,5,2022-03-14,2022-03-14,2022-03-16,2022-03-20
1767,5,2022-03-14,2022-03-21,2022-03-16,2022-03-27
1767,6,2022-03-16,2022-03-14,2022-03-23,2022-03-20
1767,6,2022-03-16,2022-03-21,2022-03-23,2022-03-27
1767,6,2022-03-16,2022-03-28,2022-03-23,2022-04-03
1767,7,2022-03-23,2022-03-21,2022-04-01,2022-03-27
1767,7,2022-03-23,2022-03-28,2022-04-01,2022-04-03
1767,7,2022-03-23,2022-04-04,2022-04-01,2022-04-10
1768,0,2022-03-01,2022-02-28,2022-03-01,2022-03-06
1768,0,2022-03-01,2022-03-07,2022-03-01,2022-03-13
1768,1,2022-03-01,2022-02-28,2022-03-07,2022-03-06
1768,1,2022-03-01,2022-03-07,2022-03-07,2022-03-13
1768,1,2022-03-01,2022-03-14,2022-03-07,2022-03-20
1768,2,2022-03-07,2022-03-07,2022-03-10,2022-03-13
1768,2,2022-03-07,2022-03-14,2022-03-10,2022-03-20
1769,0,2022-03-01,2022-02-28,2022-03-01,2022-03-06
1769,0,2022-03-01,2022-03-07,2022-03-01,2022-03-13
1769,1,2022-03-01,2022-02-28,2022-03-07,2022-03-06
1769,1,2022-03-01,2022-03-07,2022-03-07,2022-03-13
1769,1,2022-03-01,2022-03-14,2022-03-07,2022-03-20
1769,2,2022-03-07,2022-03-07,2022-03-10,2022-03-13
1769,2,2022-03-07,2022-03-14,2022-03-10,2022-03-20
1769,3,2022-03-10,2022-03-07,2022-03-11,2022-03-13
1769,3,2022-03-10,2022-03-14,2022-03-11,2022-03-20
1769,4,2022-03-11,2022-03-07,2022-03-18,2022-03-13
1769,4,2022-03-11,2022-03-14,2022-03-18,2022-03-20
1769,4,2022-03-11,2022-03-21,2022-03-18,2022-03-27
1770,0,2022-03-02,2022-02-28,2022-03-02,2022-03-06
1770,0,2022-03-02,2022-03-07,2022-03-02,2022-03-13
1770,1,2022-03-02,2022-02-28,2022-03-08,2022-03-06
1770,1,2022-03-02,2022-03-07,2022-03-08,2022-03-13
1770,1,2022-03-02,2022-03-14,2022-03-08,2022-03-20
1770,2,2022-03-08,2022-03-07,2022-03-09,2022-03-13
1770,2,2022-03-08,2022-03-14,2022-03-09,2022-03-20
1770,3,2022-03-09,2022-03-07,2022-03-10,2022-03-13
1770,3,2022-03-09,2022-03-14,2022-03-10,2022-03-20
1770,4,2022-03-10,2022-03-07,2022-03-18,2022-03-13
1770,4,2022-03-10,2022-03-14,2022-03-18,2022-03-20
1770,4,2022-03-10,2022-03-21,2022-03-18,2022-03-27
1770,5,2022-03-18,2022-03-14,2022-03-22,2022-03-20
1770,5,2022-03-18,2022-03-21,2022-03-22,2022-03-27
1770,5,2022-03-18,2022-03-28,2022-03-22,2022-04-03
1770,6,2022-03-22,2022-03-21,2022-03-31,2022-03-27
1770,6,2022-03-22,2022-03-28,2022-03-31,2022-04-03
1770,6,2022-03-22,2022-04-04,2022-03-31,2022-04-10
1770,7,2022-03-31,2022-03-28,2022-04-07,2022-04-03
1770,7,2022-03-31,2022-04-04,2022-04-07,2022-04-10
1770,7,2022-03-31,2022-04-11,2022-04-07,2022-04-17
1771,0,2022-03-02,2022-02-28,2022-03-02,2022-03-06
1771,0,2022-03-02,2022-03-07,2022-03-02,2022-03-13
1772,0,2022-03-02,2022-02-28,2022-03-02,2022-03-06
1772,0,2022-03-02,2022-03-07,2022-03-02,2022-03-13
1772,1,2022-03-02,2022-02-28,2022-03-09,2022-03-06
1772,1,2022-03-02,2022-03-07,2022-03-09,2022-03-13
1772,1,2022-03-02,2022-03-14,2022-03-09,2022-03-20
1772,2,2022-03-09,2022-03-07,2022-03-10,2022-03-13
1772,2,2022-03-09,2022-03-14,2022-03-10,2022-03-20
1772,3,2022-03-10,2022-03-07,2022-03-11,2022-03-13
1772,3,2022-03-10,2022-03-14,2022-03-11,2022-03-20
1772,4,2022-03-11,2022-03-07,2022-03-18,2022-03-13
1772,4,2022-03-11,2022-03-14,2022-03-18,2022-03-20
1772,4,2022-03-11,2022-03-21,2022-03-18,2022-03-27
1772,5,2022-03-18,2022-03-14,2022-03-21,2022-03-20
1772,5,2022-03-18,2022-03-21,2022-03-21,2022-03-27
1772,5,2022-03-18,2022-03-28,2022-03-21,2022-04-03
1772,6,2022-03-21,2022-03-21,2022-03-29,2022-03-27
1772,6,2022-03-21,2022-03-28,2022-03-29,2022-04-03
1772,6,2022-03-21,2022-04-04,2022-03-29,2022-04-10
1772,7,2022-03-29,2022-03-28,2022-04-07,2022-04-03
1772,7,2022-03-29,2022-04-04,2022-04-07,2022-04-10
1772,7,2022-03-29,2022-04-11,2022-04-07,2022-04-17
1773,0,2022-03-02,2022-02-28,2022-03-02,2022-03-06
1773,0,2022-03-02,2022-03-07,2022-03-02,2022-03-13
1773,1,2022-03-02,2022-02-28,2022-03-04,2022-03-06
1773,1,2022-03-02,2022-03-07,2022-03-04,2022-03-13
1773,2,2022-03-04,2022-02-28,2022-03-07,2022-03-06
1773,2,2022-03-04,2022-03-07,2022-03-07,2022-03-13
1773,2,2022-03-04,2022-03-14,2022-03-07,2022-03-20
1773,3,2022-03-07,2022-03-07,2022-03-08,2022-03-13
1773,3,2022-03-07,2022-03-14,2022-03-08,2022-03-20
1773,4,2022-03-08,2022-03-07,2022-03-15,2022-03-13
1773,4,2022-03-08,2022-03-14,2022-03-15,2022-03-20
